Format Version,1.23,Take Name,team6_final_trial_005,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 10.43.42.219 AM,Total Frames in Take,11292,Total Exported Frames,11292,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5764,16.011111,-0.004942,0.017910,0.020943,-0.999608,1.747243,2.106379,2.724460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.840196,2.106121,2.756316,1.752531,2.105158,2.680583,1.647403,2.104907,2.736395
5765,16.013889,-0.008843,0.017846,0.021014,-0.999581,1.746884,2.107944,2.724505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.839500,2.107648,2.756339,1.751328,2.108048,2.679595,1.647128,2.107591,2.735940
5766,16.016667,-0.006465,0.018951,0.018730,-0.999624,1.746445,2.109322,2.723999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.839372,2.109624,2.755686,1.751446,2.109499,2.679315,1.646728,2.108546,2.735467
5767,16.019444,-0.008357,0.019496,0.017911,-0.999615,1.745944,2.110325,2.723730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.838410,2.110888,2.755348,1.751198,2.110549,2.679215,1.646391,2.109518,2.735277
5768,16.022222,0.009649,0.018201,0.015894,-0.999662,1.746688,2.113164,2.724480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.839505,2.115585,2.756136,1.753033,2.110149,2.680918,1.648250,2.114973,2.736435
5769,16.025000,-0.012822,0.021138,0.011903,-0.999623,1.745704,2.114083,2.723381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.839560,2.115757,2.755583,1.751780,2.114650,2.679449,1.645562,2.112085,2.734661
5770,16.027778,-0.023421,0.021527,0.019066,-0.999312,1.744260,2.114672,2.722577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.837548,2.114047,2.754299,1.751108,2.116646,2.679765,1.644416,2.112813,2.733921
5771,16.030556,0.000466,0.021057,0.020131,-0.999575,1.744111,2.116107,2.721816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.837631,2.117559,2.754864,1.751112,2.113351,2.676222,1.644058,2.115258,2.733691
5772,16.033333,-0.011116,0.017493,0.019081,-0.999603,1.743383,2.117622,2.722022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.836327,2.117320,2.753187,1.747995,2.117001,2.677914,1.643736,2.116275,2.733552
5773,16.036111,-0.015584,0.017828,0.017773,-0.999562,1.743175,2.118826,2.721530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.837893,2.120366,2.754697,1.748494,2.119901,2.676593,1.643452,2.117519,2.733570
5774,16.038889,-0.009944,0.018357,0.019425,-0.999593,1.743056,2.120585,2.721221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.835451,2.120898,2.753030,1.750974,2.120036,2.678065,1.643371,2.121006,2.734419
5775,16.041667,-0.008182,0.017316,0.019698,-0.999623,1.742098,2.121455,2.720940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834957,2.120986,2.752414,1.747607,2.120953,2.677288,1.642379,2.120863,2.732554
5776,16.044444,0.001797,0.022267,0.013411,-0.999661,1.742331,2.122688,2.719917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.836734,2.126635,2.753642,1.750118,2.122351,2.674006,1.642111,2.122005,2.732022
5777,16.047222,0.008739,0.024560,0.009172,-0.999618,1.742261,2.124251,2.719911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.836562,2.127322,2.754740,1.748107,2.122877,2.674527,1.641823,2.122661,2.731502
5778,16.050000,-0.000998,0.020489,0.013185,-0.999703,1.741675,2.126179,2.719594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.835891,2.128546,2.752309,1.748988,2.125989,2.672871,1.641478,2.123831,2.731383
5779,16.052778,-0.009690,0.021409,0.014515,-0.999619,1.740765,2.127177,2.719554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.833268,2.128239,2.752112,1.748875,2.127478,2.675110,1.640732,2.125151,2.731069
5780,16.055556,-0.008369,0.017243,0.020128,-0.999614,1.740043,2.127784,2.718741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.832960,2.127353,2.750175,1.747064,2.126040,2.672364,1.640348,2.127289,2.732868
5781,16.058333,-0.020589,0.020726,0.017616,-0.999418,1.739700,2.129495,2.718437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.832455,2.128690,2.750873,1.746958,2.131373,2.673205,1.639446,2.128553,2.730449
5782,16.061111,-0.012963,0.018971,0.016626,-0.999598,1.738977,2.130795,2.718354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.832228,2.131041,2.749705,1.746650,2.132243,2.672941,1.638947,2.129390,2.730292
5783,16.063889,-0.009779,0.020030,0.010494,-0.999696,1.738525,2.131929,2.717225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.832041,2.135714,2.750250,1.745960,2.131897,2.669538,1.638631,2.130305,2.729866
5784,16.066667,-0.006247,0.019045,0.010713,-0.999742,1.737912,2.133487,2.716882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.830945,2.134485,2.749295,1.744969,2.133044,2.671639,1.638208,2.131056,2.729520
5785,16.069444,-0.001630,0.019649,0.014102,-0.999706,1.737529,2.135702,2.716842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.831937,2.137934,2.750268,1.744629,2.134798,2.671613,1.637432,2.133981,2.728829
5786,16.072222,-0.007288,0.020045,0.014295,-0.999670,1.737129,2.136875,2.717089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.831740,2.139010,2.749999,1.743909,2.135240,2.670959,1.636912,2.135023,2.728717
5787,16.075000,-0.006524,0.019342,0.012843,-0.999709,1.736916,2.138293,2.716496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.829816,2.141302,2.748459,1.745109,2.138087,2.672646,1.636497,2.136068,2.728437
5788,16.077778,-0.007173,0.019082,0.011991,-0.999720,1.736355,2.139348,2.716426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.828857,2.141849,2.748327,1.744906,2.139175,2.672343,1.636293,2.136903,2.728046
5789,16.080556,-0.003258,0.016817,0.017731,-0.999696,1.736606,2.141346,2.715935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.829380,2.142879,2.747963,1.743832,2.141275,2.669085,1.638290,2.142750,2.728702
5790,16.083333,-0.006282,0.016756,0.018567,-0.999667,1.736003,2.142845,2.716002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.828988,2.143841,2.747445,1.742841,2.142313,2.670726,1.636625,2.142944,2.729491
5791,16.086111,-0.005833,0.016591,0.014979,-0.999733,1.735096,2.143822,2.715701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.830486,2.147539,2.747452,1.741882,2.141835,2.669594,1.635143,2.144354,2.728936
5792,16.088889,-0.002447,0.017767,0.014448,-0.999735,1.734951,2.145559,2.715910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.829195,2.147650,2.747827,1.739130,2.146102,2.671769,1.635120,2.145561,2.728267
5793,16.091667,-0.012031,0.016841,0.014009,-0.999688,1.734261,2.146392,2.714970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.826833,2.147163,2.746064,1.741185,2.146787,2.670868,1.635726,2.147087,2.727769
5794,16.094444,-0.013277,0.018616,0.012452,-0.999661,1.733729,2.147173,2.713717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.826495,2.148553,2.746058,1.742139,2.147329,2.669335,1.633735,2.143205,2.726651
5795,16.097222,-0.019213,0.017892,0.014295,-0.999553,1.732652,2.148760,2.713670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.826517,2.149263,2.746051,1.740041,2.149541,2.669552,1.632347,2.148367,2.725407
5796,16.100000,-0.013654,0.018551,0.016620,-0.999597,1.732221,2.150052,2.713051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.825160,2.150020,2.744550,1.739888,2.150258,2.669431,1.632128,2.148367,2.725302
5797,16.102778,-0.003751,0.018168,0.013012,-0.999743,1.731761,2.151421,2.712598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.825104,2.153359,2.744895,1.738748,2.148732,2.665285,1.631797,2.149241,2.725082
5798,16.105556,0.001097,0.015627,0.011248,-0.999814,1.731631,2.152931,2.712528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.824390,2.154628,2.744483,1.738370,2.151819,2.667248,1.631479,2.150058,2.724769
5799,16.108333,-0.002730,0.015074,0.015029,-0.999770,1.731477,2.154434,2.712547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.823994,2.155481,2.744169,1.737938,2.152168,2.664033,1.633306,2.155459,2.725827
5800,16.111111,-0.012104,0.015654,0.014248,-0.999703,1.730772,2.155403,2.712600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.823283,2.156730,2.743672,1.737524,2.155453,2.667309,1.630304,2.154043,2.725816
5801,16.113889,-0.013449,0.017564,0.013071,-0.999670,1.729803,2.156781,2.712031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.823269,2.157559,2.743664,1.736731,2.156965,2.666766,1.629912,2.154144,2.723386
5802,16.116667,-0.081672,-0.007240,0.996602,0.007831,1.728184,2.158198,2.711069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.629189,2.154322,2.722958,1.733067,2.158044,2.666615,1.823744,2.160285,2.743445
5803,16.119444,-0.004134,0.015432,0.012650,-0.999792,1.729439,2.159870,2.711184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.824407,2.162105,2.743613,1.736044,2.160682,2.664184,1.629633,2.157585,2.725396
5804,16.122222,-0.014450,0.016096,0.013953,-0.999669,1.728499,2.160247,2.710030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.821947,2.159975,2.741331,1.735320,2.159858,2.663402,1.628424,2.158056,2.723032
5805,16.125000,-0.016049,0.017042,0.014943,-0.999614,1.727590,2.161180,2.709964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.821278,2.162644,2.742509,1.734473,2.161578,2.664694,1.627876,2.158429,2.722295
5806,16.127778,-0.011100,0.018032,0.012522,-0.999697,1.727249,2.162823,2.709232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.820603,2.164804,2.741903,1.735121,2.162899,2.662728,1.627306,2.161362,2.721234
5807,16.130556,-0.010747,0.017571,0.009929,-0.999739,1.726705,2.164248,2.709167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.818640,2.164554,2.739978,1.734536,2.164860,2.666611,1.626746,2.161666,2.721340
5808,16.133333,-0.009006,0.016234,0.011691,-0.999759,1.726365,2.165668,2.709112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.819068,2.167581,2.740144,1.734201,2.165684,2.666426,1.626520,2.162957,2.721098
5809,16.136111,-0.011943,0.015855,0.012431,-0.999726,1.725824,2.166860,2.708787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.818613,2.168453,2.739937,1.729402,2.166780,2.664542,1.626038,2.164248,2.720929
5810,16.138889,-0.013309,0.015068,0.013763,-0.999703,1.725385,2.167881,2.708094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.818119,2.168925,2.739208,1.733745,2.169510,2.661781,1.625382,2.165687,2.721081
5811,16.141667,-0.007811,0.015457,0.013287,-0.999762,1.724983,2.169048,2.708373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.817494,2.170531,2.739793,1.732782,2.168849,2.663579,1.624763,2.167865,2.721708
5812,16.144444,-0.006114,0.014097,0.012867,-0.999799,1.724102,2.170581,2.708311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.816792,2.170733,2.737962,1.730707,2.170106,2.663001,1.624046,2.168320,2.720585
5813,16.147222,-0.009340,0.014338,0.016623,-0.999716,1.723548,2.171275,2.706878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.816510,2.171668,2.737574,1.729644,2.169384,2.661775,1.624014,2.170401,2.720138
5814,16.150000,-0.006646,0.012753,0.017282,-0.999747,1.723449,2.173138,2.706518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.817042,2.174710,2.738919,1.729730,2.171525,2.658887,1.624463,2.174246,2.721264
5815,16.152778,-0.016425,0.011596,0.013970,-0.999700,1.722738,2.174645,2.706679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.816233,2.174394,2.737250,1.728184,2.176650,2.658739,1.623839,2.173517,2.722336
5816,16.155556,-0.011121,0.012449,0.013143,-0.999774,1.722758,2.176052,2.706798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.816468,2.177701,2.738557,1.729590,2.176317,2.662665,1.623823,2.176219,2.720558
5817,16.158333,-0.007227,0.013807,0.012776,-0.999797,1.721726,2.176632,2.705361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.814824,2.176697,2.735874,1.727961,2.175550,2.660020,1.621630,2.174543,2.718018
5818,16.161111,-0.010292,0.012862,0.013120,-0.999778,1.721373,2.177979,2.705556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.813910,2.179559,2.736094,1.728945,2.178026,2.659753,1.622308,2.176548,2.720944
5819,16.163889,-0.009281,0.015810,0.010084,-0.999781,1.720506,2.178986,2.704836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.813619,2.180609,2.735821,1.727308,2.179740,2.658025,1.620411,2.176589,2.717878
5820,16.166667,-0.011539,0.017675,0.005767,-0.999761,1.720117,2.180983,2.705247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815223,2.184819,2.737528,1.725902,2.181082,2.661039,1.620109,2.177489,2.717414
5821,16.169444,-0.006940,0.014977,0.011765,-0.999795,1.719544,2.181874,2.705114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.812440,2.183012,2.735307,1.727029,2.180942,2.661127,1.619614,2.178418,2.717423
5822,16.172222,-0.010600,0.014242,0.013798,-0.999747,1.719081,2.182953,2.704748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.811766,2.184015,2.736095,1.725571,2.182046,2.658711,1.619688,2.182273,2.718034
5823,16.175000,-0.011972,0.013093,0.015512,-0.999722,1.718314,2.184284,2.703825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.811073,2.184946,2.734961,1.726111,2.183935,2.657011,1.618324,2.184089,2.717386
5824,16.177778,-0.013988,0.012022,0.016284,-0.999697,1.717828,2.185454,2.703646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.811165,2.185667,2.733855,1.721825,2.184890,2.659741,1.618375,2.185122,2.717506
5825,16.180556,-0.007517,0.012978,0.014683,-0.999780,1.717743,2.186440,2.703619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.811773,2.188805,2.735146,1.724090,2.184783,2.657922,1.618295,2.186679,2.717593
5826,16.183333,-0.012328,0.012880,0.013586,-0.999749,1.717129,2.188110,2.703084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.810050,2.188893,2.733831,1.724489,2.188113,2.658746,1.617792,2.187226,2.717277
