Format Version,1.23,Take Name,group6_trial_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-07-24 04.17.24.871 PM,Total Frames in Take,1827,Total Exported Frames,1827,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1051,2.919444,0.005284,-0.518732,0.168188,0.838213,2.329012,0.039492,1.037995,-5.240529,1.812355,0.664956,-4.954758,1.786651,0.783224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193619,0.044401,1.276719,2.353945,0.039145,0.992309,2.441281,0.035711,0.842406
1052,2.922222,-0.007022,-0.521560,-0.187333,0.832366,2.329213,0.039498,1.038244,,,,-4.954019,1.781633,0.784707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958534,1.784098,0.548399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193542,0.044423,1.276683,2.353012,0.040341,0.993975,2.441273,0.035725,0.842422
1053,2.925000,-0.033969,-0.051014,-0.996773,0.051846,2.329118,0.039642,1.038111,,,,-4.956303,1.780768,0.782283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958774,1.784488,0.547900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193152,0.043704,1.276716,2.355695,0.038436,0.993775,2.441278,0.035676,0.842408
1054,2.927778,-0.006393,-0.528472,-0.114018,0.841235,2.329190,0.039785,1.038157,,,,-4.954983,1.786373,0.782765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958851,1.784469,0.547827,-4.952864,1.796129,0.544382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193544,0.044522,1.276777,2.353022,0.040312,0.993993,2.442569,0.034894,0.845247
1055,2.930556,-0.031594,-0.060464,-0.995677,0.063032,2.329024,0.040288,1.038161,,,,-4.955344,1.785925,0.782186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958872,1.784502,0.547850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189765,0.046321,1.274851,2.355996,0.038922,0.995969,2.442391,0.035229,0.845394
1056,2.933333,-0.031778,-0.060617,-0.995675,0.062827,2.328705,0.039993,1.037825,-5.240536,1.812257,0.665018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189822,0.046265,1.274799,2.352927,0.039073,0.994187,2.441264,0.035694,0.842411
1057,2.936111,-0.014102,-0.507641,-0.321765,0.799105,2.328483,0.040268,1.037765,,,,-4.954697,1.786599,0.783111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189718,0.046466,1.274838,2.353316,0.040578,0.993874,2.440943,0.035474,0.842472
1058,2.938889,-0.010351,-0.521949,-0.211810,0.826196,2.328666,0.040386,1.037774,,,,-4.956322,1.780686,0.782282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958837,1.784552,0.547863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189048,0.046865,1.274544,2.353076,0.040365,0.993985,2.441218,0.035643,0.842482
1059,2.941667,-0.007900,-0.527865,-0.134842,0.838519,2.328494,0.040665,1.037656,,,,-4.954699,1.786492,0.783181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189690,0.046349,1.274994,2.353911,0.039045,0.992284,2.441256,0.035633,0.842439
1060,2.944444,-0.002984,-0.528151,-0.068272,0.846396,2.329230,0.039420,1.038235,-5.240541,1.812274,0.665065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193210,0.044067,1.276891,2.353019,0.040365,0.993989,2.441258,0.035773,0.842473
1061,2.947222,-0.001460,-0.529609,-0.012648,0.848146,2.329345,0.039467,1.038404,-5.240578,1.812351,0.664998,-4.954735,1.786636,0.783118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958516,1.784561,0.546697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193227,0.044027,1.276845,2.353021,0.040325,0.993987,2.442341,0.035234,0.845478
1062,2.950000,0.006717,-0.513305,0.214805,0.830862,2.328989,0.039552,1.037997,,,,-4.954868,1.784714,0.785286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193261,0.044163,1.276880,2.353900,0.039090,0.992247,2.441290,0.035676,0.842470
1063,2.952778,0.004535,-0.518003,0.175957,0.837073,2.329021,0.039588,1.037912,-5.240564,1.812355,0.664961,-4.954698,1.786519,0.783167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193134,0.043903,1.276659,2.353925,0.039229,0.992249,2.441271,0.035687,0.842375
1064,2.955556,0.034761,0.021996,0.999127,-0.007278,2.329220,0.039383,1.038311,,,,-4.954723,1.786570,0.783140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193547,0.044357,1.276706,2.355484,0.038864,0.994527,2.441269,0.035709,0.842418
1065,2.958333,0.033221,0.008269,0.999228,0.019264,2.328123,0.040668,1.037483,-5.240596,1.812237,0.665019,-4.954772,1.786538,0.783181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958489,1.784417,0.547177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188910,0.046986,1.274413,2.353952,0.039179,0.992221,2.441267,0.035720,0.842414
1066,2.961111,0.027803,-0.190241,0.922452,0.334839,2.328640,0.040402,1.037736,,,,-4.954744,1.786569,0.783140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958847,1.784487,0.547825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189730,0.046376,1.274990,2.353033,0.040271,0.993969,2.442331,0.035125,0.845375
1067,2.963889,0.034300,-0.113117,0.970801,0.208744,2.328785,0.039833,1.037630,,,,-4.954026,1.781720,0.784682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193119,0.043888,1.276674,2.353944,0.039079,0.992277,2.439561,0.037919,0.842481
1068,2.966667,-0.000328,-0.528806,0.023901,0.848406,2.329535,0.039374,1.038424,-5.240563,1.812316,0.664993,-4.954701,1.786547,0.783141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193577,0.044524,1.276551,2.353925,0.039131,0.992351,2.442634,0.034928,0.845253
1069,2.969444,0.005313,-0.517016,0.183182,0.836128,2.329081,0.039567,1.038117,,,,-4.954726,1.786562,0.783198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193540,0.044611,1.276552,2.352815,0.038992,0.994263,2.441259,0.035661,0.842439
1070,2.972222,-0.007985,-0.521223,-0.195705,0.830640,2.329187,0.039801,1.038112,,,,-4.956315,1.780689,0.782342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958825,1.784541,0.547948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193087,0.043886,1.276605,2.353027,0.040397,0.993959,2.441252,0.035678,0.842424
1071,2.975000,-0.004836,-0.529297,-0.082437,0.844408,2.329331,0.039559,1.038327,-5.240494,1.812191,0.664989,-4.954714,1.786576,0.783167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193093,0.043916,1.276642,2.352864,0.039111,0.994222,2.442587,0.034912,0.845231
1072,2.977778,0.032635,-0.044994,0.992989,0.104328,2.328141,0.040695,1.037486,,,,-4.954905,1.784778,0.785292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958813,1.784482,0.547829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189725,0.046389,1.274848,2.353902,0.039199,0.992246,2.439492,0.037349,0.842942
1073,2.980556,0.032687,-0.045103,0.992898,0.105121,2.328070,0.040758,1.037408,-5.240540,1.812368,0.664965,-4.954909,1.784724,0.785336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958086,1.787742,0.544732,-4.952886,1.796224,0.544340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188907,0.046936,1.274508,2.353877,0.039104,0.992272,2.441224,0.035612,0.842424
1074,2.983333,0.032142,0.031240,0.998872,-0.015695,2.328720,0.040250,1.037932,,,,-4.954750,1.786567,0.783165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958086,1.787726,0.544764,-4.952740,1.796330,0.544233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189044,0.046824,1.274550,2.355350,0.038658,0.994114,2.441246,0.035663,0.842431
1075,2.986111,0.006595,0.523244,0.168666,-0.835299,2.329258,0.039574,1.038166,-5.240565,1.812363,0.664952,-4.954947,1.786457,0.782754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193213,0.044197,1.276671,2.353036,0.040383,0.993942,2.441299,0.035645,0.842429
1076,2.988889,0.003597,0.528570,0.075809,-0.845491,2.329628,0.039388,1.038511,-5.240570,1.812258,0.664970,-4.954889,1.784735,0.785321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958816,1.784431,0.547871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193568,0.044507,1.276495,2.355437,0.038644,0.994076,2.442432,0.035206,0.845399
1077,2.991667,-0.032068,0.207944,-0.909001,-0.359790,2.328861,0.039830,1.037719,,,,-4.954707,1.786545,0.783173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193262,0.044318,1.276668,2.353921,0.039144,0.992331,2.439481,0.037225,0.842858
1078,2.994444,-0.002450,0.524770,-0.094195,-0.846013,2.328969,0.039539,1.038074,-5.240509,1.812447,0.664955,-4.954726,1.786520,0.783150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193264,0.044306,1.276730,2.353891,0.039047,0.992331,2.441210,0.033728,0.843266
1079,2.997222,0.003864,0.529247,0.067626,-0.845760,2.329314,0.039323,1.038364,,,,-4.954736,1.786508,0.783191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958274,1.783833,0.548181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193145,0.043871,1.276539,2.352891,0.039017,0.994260,2.442379,0.035217,0.845465
1080,3.000000,0.007053,0.524274,0.170434,-0.834290,2.329384,0.039794,1.038269,,,,-4.954946,1.784677,0.785268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958833,1.784455,0.547900,-4.952820,1.796182,0.544517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193148,0.043915,1.276575,2.353060,0.040260,0.993999,2.442412,0.035305,0.845388
1081,3.002778,-0.030957,0.135590,-0.959102,-0.246536,2.329696,0.039861,1.038172,,,,-4.954733,1.786533,0.783212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193526,0.044582,1.276545,2.352874,0.039138,0.994273,2.444229,0.035957,0.843975
1082,3.005556,-0.027954,0.184195,-0.927128,-0.325152,2.328549,0.040463,1.037745,-5.240571,1.812247,0.665041,-4.954705,1.786639,0.783179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958525,1.784434,0.547134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189030,0.046890,1.274449,2.353036,0.040336,0.993934,2.442450,0.035337,0.845210
1083,3.008333,0.004087,0.530931,0.024451,-0.847052,2.328473,0.040540,1.037669,,,,-4.954857,1.784804,0.785309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189716,0.046367,1.274758,2.352985,0.040314,0.993997,2.441222,0.035615,0.842385
1084,3.011111,-0.000814,0.528520,-0.038109,-0.848065,2.329776,0.039176,1.038472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958844,1.784549,0.547856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193542,0.044520,1.276645,2.352883,0.038944,0.994296,2.444194,0.035857,0.843985
1085,3.013889,0.008104,0.518242,0.226369,-0.824692,2.329646,0.039307,1.038561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958816,1.784527,0.547930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193574,0.044469,1.276665,2.355461,0.038795,0.994522,2.442369,0.035263,0.845394
1086,3.016667,0.003292,0.527856,0.078643,-0.845679,2.329206,0.039417,1.038214,-5.240571,1.812187,0.665020,-4.956297,1.780613,0.782253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958766,1.784543,0.546816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193274,0.044025,1.276836,2.353009,0.040357,0.994021,2.441254,0.035606,0.842425
1087,3.019444,-0.004429,0.519240,-0.162957,-0.838937,2.328965,0.039668,1.037885,,,,-4.954723,1.786507,0.783183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958727,1.784573,0.546729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193252,0.043771,1.276642,2.353910,0.039198,0.992340,2.441269,0.035707,0.842378
1088,3.022222,-0.000185,0.528502,-0.027418,-0.848489,2.329513,0.039235,1.038578,,,,-4.954894,1.784700,0.785290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193261,0.043944,1.276853,2.352864,0.039018,0.994221,2.442366,0.035237,0.845337
1089,3.025000,0.003295,0.528752,0.052880,-0.847121,2.329221,0.039506,1.038144,-5.240584,1.812313,0.664994,-4.954973,1.786385,0.782746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193111,0.043842,1.276766,2.353047,0.040234,0.994024,2.441263,0.035732,0.842441
1090,3.027778,-0.003403,0.522679,-0.126237,-0.843125,2.328998,0.039517,1.038170,,,,-4.954731,1.786508,0.783160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958554,1.784076,0.548386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193316,0.044067,1.276899,2.352852,0.039059,0.994257,2.441264,0.035668,0.842423
1091,3.030556,0.001157,0.529566,0.011552,-0.848189,2.329734,0.039557,1.038507,-5.240571,1.812306,0.664979,-4.956360,1.780707,0.782250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193260,0.044087,1.276891,2.353013,0.040324,0.994010,2.444208,0.035817,0.844067
1092,3.033333,-0.027531,0.202458,-0.912915,-0.353325,2.328650,0.040409,1.037648,,,,-4.954905,1.784729,0.785302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958816,1.784484,0.547915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189044,0.046856,1.274510,2.353959,0.039126,0.992297,2.442379,0.035269,0.845443
1093,3.036111,-0.028943,0.147801,-0.951402,-0.268609,2.328292,0.040662,1.037554,,,,-4.954513,1.784572,0.785311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189067,0.046706,1.274593,2.353883,0.039088,0.992315,2.441300,0.035661,0.842457
1094,3.038889,0.000356,0.528040,-0.028492,-0.848741,2.329127,0.039470,1.038117,,,,-4.956325,1.780698,0.782285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193157,0.043874,1.276695,2.353040,0.039818,0.994108,2.441267,0.035714,0.842432
1095,3.041667,-0.027453,0.203790,-0.911722,-0.355638,2.328642,0.040455,1.037636,-5.240575,1.812235,0.665054,-4.954874,1.784699,0.785287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958566,1.784136,0.548340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189056,0.046977,1.274413,2.353921,0.039188,0.992283,2.442383,0.035259,0.845366
1096,3.044444,-0.001343,0.523606,-0.139737,-0.840422,2.328669,0.040547,1.037852,,,,-4.954470,1.784201,0.785584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188917,0.047027,1.274473,2.353040,0.040319,0.993976,2.442484,0.035343,0.845300
1097,3.047222,0.011985,0.515761,0.263319,-0.815175,2.328511,0.040296,1.037786,-5.240545,1.812259,0.665012,-4.954701,1.786585,0.783150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189726,0.046313,1.274819,2.353031,0.040311,0.993977,2.441217,0.035759,0.842390
1098,3.050000,0.000050,0.528503,-0.030947,-0.848367,2.329509,0.039426,1.038342,,,,-4.954890,1.784670,0.785331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958746,1.784496,0.546842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193194,0.043858,1.276653,2.353931,0.039085,0.992217,2.442389,0.035282,0.845327
1099,3.052778,0.003986,0.528092,0.080349,-0.845368,2.329158,0.039633,1.038118,,,,-4.954700,1.786648,0.783175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193069,0.043867,1.276688,2.353029,0.040334,0.993993,2.441252,0.035700,0.842423
1100,3.055556,0.003637,0.529819,0.028186,-0.847634,2.328670,0.040516,1.037652,-5.240550,1.812328,0.665009,-4.954721,1.786553,0.783174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189690,0.046361,1.274787,2.353911,0.039067,0.992214,2.441288,0.035655,0.842420
1101,3.058333,-0.004878,0.508650,-0.260911,-0.820474,2.328683,0.040342,1.037772,-5.240535,1.812379,0.664942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958799,1.784485,0.547910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189790,0.046204,1.274860,2.353905,0.039053,0.992280,2.442602,0.034845,0.845213
1102,3.061111,0.012945,0.502410,0.337739,-0.795832,2.329402,0.039198,1.038298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193156,0.043858,1.276673,2.355385,0.039249,0.994801,2.441270,0.035665,0.842439
1103,3.063889,0.003978,0.530273,0.048396,-0.846435,2.329153,0.039825,1.038123,,,,-4.954923,1.784770,0.785342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958847,1.784537,0.547872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193512,0.044432,1.276548,2.353048,0.040239,0.993973,2.442429,0.035274,0.845330
1104,3.066667,0.014632,0.502579,0.348505,-0.791040,2.328610,0.040337,1.037840,-5.240590,1.812242,0.665006,-4.954902,1.784610,0.785256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189118,0.046614,1.274591,2.353018,0.040382,0.993962,2.441236,0.035738,0.842493
1105,3.069444,0.010056,0.523232,0.198435,-0.828704,2.328739,0.040497,1.037785,-5.240574,1.812251,0.664985,-4.954999,1.786320,0.782695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958605,1.784052,0.548367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189695,0.046375,1.274791,2.353853,0.039140,0.992401,2.441302,0.035728,0.842470
