Format Version,1.23,Take Name,team6_final_trial_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 10.37.26.578 AM,Total Frames in Take,11928,Total Exported Frames,11928,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
7897,21.936111,-0.001247,-0.197386,0.081209,-0.976956,-3.518140,2.221083,3.039459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.421140,2.209461,3.029744,-3.531238,2.220236,2.996359,-3.603508,2.231565,3.092689
7898,21.938889,0.007635,-0.193618,0.068485,-0.978654,-3.516176,2.223566,3.040246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.418451,2.214571,3.032474,-3.529387,2.221581,2.996646,-3.601570,2.232641,3.092824
7899,21.941667,0.007774,-0.195430,0.072040,-0.978037,-3.514489,2.224401,3.040439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.417623,2.211966,3.030488,-3.527164,2.223354,2.996449,-3.599570,2.234511,3.093497
7900,21.944444,-0.008100,-0.193642,0.076645,-0.978040,-3.512670,2.225682,3.040641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.416219,2.212937,3.030726,-3.525092,2.226102,2.996568,-3.598240,2.235467,3.093797
7901,21.947222,-0.012184,-0.193277,0.075618,-0.978150,-3.511010,2.227149,3.040977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.412827,2.216962,3.034124,-3.523371,2.227931,2.996892,-3.596162,2.236665,3.094193
7902,21.950000,-0.008853,-0.191013,0.071838,-0.978915,-3.509561,2.228557,3.041137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.411350,2.218530,3.034723,-3.522870,2.227717,2.994724,-3.594636,2.237971,3.094359
7903,21.952778,0.003544,-0.191267,0.068505,-0.979138,-3.507824,2.229151,3.041490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.409749,2.220609,3.034003,-3.520092,2.228434,2.997378,-3.593262,2.238459,3.094347
7904,21.955556,0.000995,-0.191571,0.071547,-0.978867,-3.506249,2.229910,3.041910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.408583,2.221712,3.034408,-3.518535,2.229450,2.997800,-3.591379,2.239648,3.094588
7905,21.958333,0.006641,-0.192527,0.073579,-0.978507,-3.504027,2.231459,3.041913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.405658,2.221938,3.034856,-3.516438,2.230507,2.997846,-3.589548,2.240832,3.095096
7906,21.961111,0.008900,-0.193356,0.073429,-0.978337,-3.502549,2.232785,3.042468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.404806,2.223615,3.034673,-3.515049,2.231632,2.998431,-3.588112,2.242481,3.095157
7907,21.963889,0.005154,-0.192303,0.070568,-0.978782,-3.500939,2.233523,3.042541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.402039,2.224126,3.035229,-3.513314,2.232682,2.998461,-3.586441,2.242970,3.094993
7908,21.966667,0.005856,-0.192748,0.066994,-0.978941,-3.499160,2.234745,3.042895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.402182,2.227424,3.034593,-3.511570,2.233816,2.998827,-3.584938,2.243284,3.096004
7909,21.969444,0.007254,-0.193829,0.067435,-0.978688,-3.497076,2.235728,3.043139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.399611,2.226510,3.032717,-3.509592,2.234682,2.999103,-3.582996,2.244333,3.096364
7910,21.972222,0.007809,-0.194617,0.070224,-0.978331,-3.495424,2.237225,3.043350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.398675,2.227111,3.033350,-3.511034,2.241956,2.999911,-3.579800,2.247542,3.096568
7911,21.975000,-0.014613,-0.196474,0.075164,-0.977515,-3.493777,2.240134,3.044303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.397229,2.227974,3.033676,-3.507062,2.240273,3.000451,-3.578276,2.250722,3.096622
7912,21.977778,-0.013913,-0.195515,0.072376,-0.977928,-3.492075,2.240677,3.044132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.394701,2.229602,3.033668,-3.505485,2.240765,3.000415,-3.576949,2.251551,3.096820
7913,21.980556,-0.014959,-0.193658,0.070083,-0.978448,-3.490388,2.241643,3.044407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.392939,2.231106,3.034201,-3.503651,2.242141,3.001068,-3.576314,2.248394,3.097864
7914,21.983333,-0.012554,-0.193298,0.070437,-0.978528,-3.488496,2.242520,3.044490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.391978,2.231633,3.034693,-3.500851,2.243297,3.000403,-3.574781,2.249373,3.098041
7915,21.986111,-0.006766,-0.192795,0.067859,-0.978867,-3.486391,2.243968,3.044720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.389071,2.233931,3.034677,-3.499896,2.244556,3.001340,-3.572277,2.252272,3.097598
7916,21.988889,-0.015776,-0.193330,0.070043,-0.978503,-3.485030,2.244825,3.044478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.387959,2.234150,3.035111,-3.498686,2.245302,2.999153,-3.571985,2.250954,3.098209
7917,21.991667,-0.018884,-0.194742,0.069927,-0.978176,-3.483443,2.246028,3.044676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.386361,2.236125,3.035635,-3.495887,2.247388,3.000628,-3.569791,2.252173,3.098627
7918,21.994444,-0.012845,-0.192336,0.067367,-0.978930,-3.481014,2.247345,3.045229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.383943,2.237396,3.036078,-3.494836,2.247499,2.999908,-3.566869,2.255284,3.098300
7919,21.997222,-0.015280,-0.192210,0.066548,-0.978976,-3.479646,2.248534,3.045394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.382539,2.238451,3.036274,-3.493152,2.248544,3.000986,-3.564440,2.256534,3.098346
7920,22.000000,-0.002772,-0.194738,0.072858,-0.978142,-3.477544,2.250396,3.045644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.380947,2.239381,3.036313,-3.490844,2.249799,3.000275,-3.562698,2.260533,3.099405
7921,22.002778,0.000543,-0.198527,0.077757,-0.977006,-3.475978,2.251879,3.046076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.378638,2.241081,3.036220,-3.488897,2.251556,3.002145,-3.560796,2.261548,3.099913
7922,22.005556,0.004809,-0.198211,0.080920,-0.976802,-3.474322,2.253454,3.046476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.376967,2.241959,3.036632,-3.487684,2.251795,3.001731,-3.558071,2.265534,3.100311
7923,22.008333,-0.007037,-0.196676,0.074773,-0.977588,-3.472502,2.253421,3.046069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.375344,2.242923,3.036737,-3.486090,2.253066,3.000661,-3.557313,2.263517,3.100144
7924,22.011111,-0.006838,-0.196563,0.071476,-0.977859,-3.470257,2.255280,3.047023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.373186,2.244434,3.036920,-3.483415,2.255621,3.003662,-3.555424,2.264520,3.100659
7925,22.013889,-0.005753,-0.197697,0.073696,-0.977472,-3.468841,2.256363,3.046996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.371882,2.245262,3.037119,-3.482011,2.256828,3.003862,-3.552325,2.267143,3.100497
7926,22.016667,-0.013070,-0.195611,0.072435,-0.977915,-3.466948,2.257816,3.047071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.370092,2.246831,3.037669,-3.479508,2.258670,3.003044,-3.551156,2.267755,3.100527
7927,22.019444,0.000056,-0.192250,0.068494,-0.978953,-3.464403,2.258640,3.047639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.366094,2.251306,3.040227,-3.478298,2.257282,3.002100,-3.549564,2.268602,3.100706
7928,22.022222,0.002550,-0.192087,0.065736,-0.979171,-3.462733,2.260047,3.047963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.364857,2.252332,3.040349,-3.475062,2.259407,3.003867,-3.548271,2.269109,3.101177
7929,22.025000,-0.005597,-0.190433,0.066449,-0.979433,-3.461040,2.261029,3.048025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.362029,2.252549,3.041197,-3.473176,2.261125,3.003871,-3.545628,2.270716,3.101078
7930,22.027778,-0.004060,-0.190895,0.067006,-0.979313,-3.459048,2.262691,3.048439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.360987,2.254686,3.040808,-3.472294,2.261314,3.002386,-3.544593,2.271074,3.101626
7931,22.030556,-0.007102,-0.194926,0.073892,-0.978005,-3.457892,2.262675,3.048199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.360632,2.252303,3.038831,-3.470942,2.262211,3.002697,-3.543334,2.271896,3.101652
7932,22.033333,-0.006431,-0.196887,0.071978,-0.977759,-3.455673,2.263877,3.048302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.359015,2.253932,3.038753,-3.468390,2.264132,3.004313,-3.540393,2.273527,3.102278
7933,22.036111,-0.003316,-0.195154,0.068698,-0.978358,-3.453671,2.265306,3.048740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.356526,2.255439,3.039247,-3.466247,2.265240,3.004709,-3.538865,2.274400,3.102400
7934,22.038889,-0.003763,-0.193990,0.066095,-0.978767,-3.451172,2.266853,3.049286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.354773,2.256446,3.039116,-3.463637,2.266802,3.005224,-3.536375,2.275624,3.102729
7935,22.041667,-0.002543,-0.193055,0.064913,-0.979035,-3.449588,2.267794,3.049449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.353352,2.257817,3.039547,-3.461974,2.267617,3.005365,-3.534891,2.276397,3.102842
7936,22.044444,-0.000027,-0.192641,0.063102,-0.979238,-3.447760,2.269089,3.049686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.349642,2.262657,3.042155,-3.460120,2.268667,3.005596,-3.533306,2.277510,3.103046
7937,22.047222,0.000932,-0.193326,0.062503,-0.979141,-3.445509,2.270278,3.049933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.349021,2.260577,3.039912,-3.457934,2.269769,3.005862,-3.531241,2.278548,3.103319
7938,22.050000,-0.001859,-0.193965,0.065269,-0.978833,-3.443694,2.271174,3.050167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.346967,2.261163,3.040115,-3.456166,2.270943,3.006107,-3.529279,2.279683,3.103707
7939,22.052778,-0.019305,-0.194666,0.070435,-0.978147,-3.442392,2.273170,3.050565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.345283,2.262232,3.040595,-3.455644,2.273827,3.007596,-3.527648,2.280646,3.103686
7940,22.055556,0.002124,-0.193279,0.065759,-0.978936,-3.440008,2.273895,3.050631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.343173,2.264791,3.041471,-3.453662,2.275148,3.007727,-3.525307,2.282233,3.103695
7941,22.058333,0.004231,-0.193382,0.064508,-0.978992,-3.437932,2.275109,3.051052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.340845,2.266365,3.041841,-3.451476,2.275736,3.008117,-3.522703,2.284022,3.104035
7942,22.061111,0.001988,-0.192836,0.062167,-0.979258,-3.435993,2.276888,3.051167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.338837,2.267422,3.042006,-3.448379,2.276277,3.007087,-3.521777,2.284279,3.104138
7943,22.063889,0.005239,-0.193677,0.061762,-0.979105,-3.434054,2.278286,3.051475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.337437,2.268372,3.042202,-3.446532,2.277380,3.007425,-3.519178,2.286427,3.105166
7944,22.066667,-0.011183,-0.194562,0.066761,-0.978552,-3.432381,2.279726,3.052145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.335151,2.269666,3.042389,-3.444855,2.280360,3.008090,-3.517293,2.287381,3.105476
7945,22.069444,-0.025738,-0.198480,0.068341,-0.977381,-3.430278,2.281621,3.052808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.333356,2.271483,3.042049,-3.443014,2.283616,3.008868,-3.515693,2.288101,3.105522
7946,22.072222,-0.014874,-0.197826,0.063918,-0.978038,-3.428410,2.282788,3.052984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.331438,2.274326,3.043039,-3.441153,2.283756,3.009012,-3.513537,2.289399,3.105720
7947,22.075000,-0.010806,-0.196848,0.064433,-0.978255,-3.425863,2.282907,3.052928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.329080,2.273978,3.042486,-3.438541,2.283502,3.008931,-3.510176,2.290798,3.106659
7948,22.077778,-0.001330,-0.197523,0.062688,-0.978291,-3.424490,2.283285,3.052537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.327569,2.275087,3.042633,-3.437279,2.283007,3.008568,-3.508727,2.291528,3.106334
7949,22.080556,-0.009793,-0.196452,0.062454,-0.978473,-3.422181,2.285888,3.053132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.324776,2.276247,3.042870,-3.435462,2.286053,3.009688,-3.507747,2.292319,3.106187
7950,22.083333,-0.007623,-0.197281,0.062940,-0.978295,-3.420494,2.287595,3.053757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.322685,2.280319,3.045095,-3.433228,2.287891,3.009772,-3.506281,2.293154,3.106378
7951,22.086111,-0.018933,-0.195901,0.060545,-0.978570,-3.418570,2.288948,3.053847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.321570,2.278919,3.043694,-3.431116,2.290248,3.009826,-3.503654,2.294430,3.106569
7952,22.088889,0.002379,-0.194161,0.060337,-0.979109,-3.416285,2.288249,3.053625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.319020,2.280399,3.044039,-3.429664,2.289060,3.010224,-3.502087,2.295220,3.106740
7953,22.091667,0.010474,-0.192987,0.058595,-0.979394,-3.413931,2.289413,3.053539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.316057,2.284174,3.046045,-3.426364,2.288003,3.009490,-3.500043,2.296612,3.106770
7954,22.094444,0.002599,-0.193303,0.057705,-0.979437,-3.412095,2.290650,3.053678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.314994,2.282460,3.044199,-3.424516,2.289953,3.009608,-3.497910,2.297490,3.107366
7955,22.097222,0.005336,-0.194131,0.057461,-0.979277,-3.410351,2.292449,3.054314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.313193,2.284187,3.044761,-3.422859,2.291506,3.010273,-3.495507,2.299845,3.108028
7956,22.100000,-0.011624,-0.198366,0.058361,-0.978320,-3.408506,2.294853,3.055021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.310589,2.288311,3.046423,-3.421311,2.295484,3.011060,-3.492947,2.301088,3.108275
7957,22.102778,-0.022868,-0.197796,0.059301,-0.978181,-3.406243,2.296512,3.055349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.308283,2.287318,3.044405,-3.418938,2.298172,3.011383,-3.490720,2.302465,3.107711
7958,22.105556,-0.015842,-0.198742,0.058559,-0.978173,-3.404283,2.297176,3.055686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.306319,2.290331,3.046588,-3.417099,2.298195,3.011736,-3.489734,2.302545,3.108430
7959,22.108333,-0.015952,-0.199863,0.065520,-0.977501,-3.402354,2.297161,3.055325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.305569,2.287917,3.044715,-3.415580,2.297508,3.013081,-3.487211,2.303941,3.108672
7960,22.111111,-0.014828,-0.199124,0.065332,-0.977682,-3.400524,2.297984,3.055035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.303194,2.289572,3.045110,-3.413384,2.298965,3.011097,-3.485389,2.304896,3.108846
7961,22.113889,-0.008692,-0.198040,0.061920,-0.978198,-3.398260,2.299702,3.055678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.301246,2.291746,3.045720,-3.411054,2.300092,3.011712,-3.483568,2.306056,3.108754
