,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,left_reflector,left_reflector,left_reflector,left_reflector,left_reflector,left_reflector,left_reflector,right_reflector,right_reflector,right_reflector,right_reflector,right_reflector,right_reflector,right_reflector,Unlabeled 1057,Unlabeled 1057,Unlabeled 1057,right_reflector:Marker1,right_reflector:Marker1,right_reflector:Marker1,right_reflector:Marker2,right_reflector:Marker2,right_reflector:Marker2,right_reflector:Marker3,right_reflector:Marker3,right_reflector:Marker3
,ID,"210201CFB48C11E97C158CA05683E95","210201CFB48C11E97C158CA05683E95","210201CFB48C11E97C158CA05683E95","210201CFB48C11E97C158CA05683E95","210201CFB48C11E97C158CA05683E95","210201CFB48C11E97C158CA05683E95","210201CFB48C11E97C158CA05683E95","6343BDF9B48C11E97C158CA05683E95","6343BDF9B48C11E97C158CA05683E95","6343BDF9B48C11E97C158CA05683E95","6343BDF9B48C11E97C158CA05683E95","6343BDF9B48C11E97C158CA05683E95","6343BDF9B48C11E97C158CA05683E95","6343BDF9B48C11E97C158CA05683E95","CEDD0","CEDD0","CEDD0","CEAA0","CEAA0","CEAA0","CEAB0","CEAB0","CEAB0","CEA90","CEA90","CEA90"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
512,1.422222,,,,,,,,-0.001794,0.000461,0.003908,-0.999991,3.317637,0.006718,0.955938,,,,3.303560,-0.000690,0.750461,3.476092,0.013633,0.931490,3.170469,0.007469,1.187329
513,1.425000,,,,,,,,-0.001919,0.000547,0.003537,-0.999992,3.317643,0.006885,0.955954,3.176515,0.007979,0.942896,3.303641,-0.000557,0.750486,3.476029,0.013964,0.931441,3.170393,0.007446,1.187321
514,1.427778,,,,,,,,-0.002547,0.000652,0.003452,-0.999991,3.317807,0.006725,0.955970,,,,3.303570,-0.000615,0.750585,3.477802,0.012344,0.931439,3.170467,0.007344,1.187280
515,1.430556,,,,,,,,-0.002419,0.000608,0.003516,-0.999991,3.317832,0.006622,0.956023,,,,3.303601,-0.000649,0.750568,3.477827,0.012215,0.931476,3.170436,0.007422,1.187462
516,1.433333,,,,,,,,-0.002691,0.000730,0.003362,-0.999991,3.317902,0.006681,0.956009,3.176393,0.007119,0.942934,3.303636,-0.000760,0.750609,3.477901,0.012336,0.931504,3.170527,0.007233,1.187382
517,1.436111,,,,,,,,-0.000625,-0.000058,0.001337,-0.999999,3.317451,0.006489,0.956110,3.176569,0.007858,0.943042,3.303562,-0.000714,0.750512,3.476017,0.014061,0.931444,3.170504,0.007281,1.187345
518,1.438889,,,,,,,,-0.000974,0.000027,0.001771,-0.999998,3.317510,0.006424,0.956194,3.176574,0.008021,0.943021,3.303610,-0.000664,0.750538,3.477455,0.012504,0.931444,3.170580,0.007225,1.187345
519,1.441667,,,,,,,,-0.001854,0.000495,0.003618,-0.999992,3.317634,0.006792,0.956016,3.176346,0.007240,0.943016,3.303631,-0.000607,0.750552,3.476099,0.013823,0.931528,3.170501,0.007373,1.187377
520,1.444444,,,,,,,,-0.002735,0.000718,0.003857,-0.999989,3.317988,0.006589,0.955991,3.176359,0.007146,0.942992,3.303637,-0.000611,0.750492,3.477015,0.013174,0.931632,3.170493,0.007315,1.187336
521,1.447222,,,,,,,,-0.005316,0.001524,0.006497,-0.999964,3.318159,0.007123,0.955971,3.176481,0.006975,0.942954,3.304747,0.002790,0.748678,3.475903,0.013871,0.931519,3.170387,0.007374,1.187402
522,1.450000,,,,,,,,-0.004742,0.001815,0.006358,-0.999967,3.318346,0.006951,0.955933,3.176397,0.007130,0.942947,3.304815,0.002834,0.748708,3.478428,0.011747,0.931797,3.170443,0.007360,1.187279
523,1.452778,,,,,,,,-0.002649,0.000599,0.003436,-0.999990,3.317861,0.006575,0.956002,3.176417,0.007230,0.942846,3.303619,-0.000678,0.750492,3.476012,0.013903,0.931454,3.172428,0.006673,1.186055
524,1.455556,,,,,,,,-0.001441,0.000275,0.002021,-0.999997,3.317679,0.006499,0.956109,3.176565,0.007924,0.943028,3.303629,-0.000620,0.750518,3.477639,0.012522,0.931444,3.170513,0.007359,1.187381
525,1.458333,,,,,,,,-0.002812,0.000848,0.004268,-0.999987,3.317811,0.006853,0.955933,3.176393,0.007106,0.942982,3.304867,0.002014,0.749424,3.476107,0.013815,0.931331,3.170465,0.007425,1.187358
526,1.461111,,,,,,,,-0.002681,0.000689,0.003659,-0.999989,3.317961,0.006638,0.956048,3.176455,0.007125,0.942973,3.303604,-0.000516,0.750528,3.476935,0.013469,0.931848,3.170489,0.007366,1.187403
527,1.463889,,,,,,,,-0.002322,0.000258,0.003359,-0.999992,3.317664,0.006641,0.956048,3.176286,0.007310,0.942991,3.303626,-0.000561,0.750481,3.476114,0.013740,0.931416,3.170512,0.007308,1.187391
528,1.466667,,,,,,,,-0.003939,0.001039,0.005001,-0.999979,3.318077,0.006969,0.956039,,,,3.304924,0.002015,0.749400,3.478108,0.012161,0.931647,3.170535,0.007413,1.187365
529,1.469444,,,,,,,,-0.002762,0.000992,0.004164,-0.999987,3.318037,0.006698,0.955995,,,,3.303614,-0.000554,0.750460,3.478057,0.012100,0.931575,3.170484,0.007467,1.187396
530,1.472222,,,,,,,,-0.003695,0.001365,0.005014,-0.999980,3.318029,0.006916,0.956228,3.176363,0.007168,0.942979,3.304648,0.002506,0.748822,3.476990,0.013281,0.931867,3.170569,0.007168,1.187362
531,1.475000,,,,,,,,-0.004256,0.001378,0.005460,-0.999975,3.318119,0.007035,0.955950,3.176508,0.007050,0.942859,3.304741,0.002951,0.748732,3.476828,0.013445,0.931848,3.170464,0.007414,1.187351
532,1.477778,,,,,,,,-0.002593,0.001079,0.004151,-0.999987,3.317907,0.006707,0.956005,,,,3.304706,0.002648,0.748796,3.476979,0.013205,0.931857,3.170486,0.007344,1.187361
533,1.480556,,,,,,,,-0.002053,0.000511,0.003070,-0.999993,3.317728,0.006658,0.956062,,,,3.303540,-0.000687,0.750577,3.476992,0.013364,0.931801,3.170532,0.007271,1.187262
534,1.483333,,,,,,,,-0.002507,0.000645,0.003719,-0.999990,3.317862,0.006628,0.955939,,,,3.303624,-0.000660,0.750495,3.477860,0.012161,0.931404,3.170439,0.007382,1.187337
535,1.486111,,,,,,,,-0.002569,0.000744,0.004248,-0.999987,3.317909,0.006573,0.955980,,,,3.303629,-0.000717,0.750537,3.477917,0.011939,0.931478,3.170527,0.007384,1.187382
536,1.488889,,,,,,,,-0.000588,0.000257,0.002432,-0.999997,3.317470,0.006583,0.956013,3.176365,0.007118,0.942942,3.303596,-0.000610,0.750526,3.476178,0.013768,0.931502,3.170416,0.007450,1.187380
537,1.491667,,,,,,,,-0.000987,0.000318,0.003193,-0.999994,3.317591,0.006549,0.955945,3.176353,0.007004,0.942824,3.303592,-0.000665,0.750558,3.477567,0.012175,0.931288,3.170427,0.007404,1.187377
538,1.494444,,,,,,,,-0.003811,0.000999,0.004923,-0.999980,3.318073,0.006889,0.955978,3.176417,0.007044,0.942895,3.304725,0.002660,0.748784,3.478101,0.012100,0.931572,3.170500,0.007288,1.187313
539,1.497222,,,,,,,,-0.004479,0.001282,0.005826,-0.999972,3.318244,0.006929,0.955934,,,,3.303508,-0.000639,0.750527,3.478295,0.011883,0.931625,3.170474,0.007316,1.187273
540,1.500000,,,,,,,,-0.002568,0.001059,0.004133,-0.999988,3.318043,0.006568,0.956129,,,,3.303647,-0.000606,0.750546,3.478113,0.012458,0.932446,3.170440,0.007444,1.187378
541,1.502778,,,,,,,,-0.001600,0.001820,0.003916,-0.999989,3.317353,0.007090,0.956101,3.176396,0.007055,0.942851,3.303555,-0.000698,0.750515,3.477084,0.013176,0.931707,3.170408,0.007519,1.187409
542,1.505556,,,,,,,,-0.002778,0.001168,0.004685,-0.999985,3.317959,0.006717,0.955957,,,,3.304686,0.002750,0.748755,3.477031,0.013047,0.931733,3.170527,0.007342,1.187197
543,1.508333,,,,,,,,-0.002145,0.000458,0.003663,-0.999991,3.317779,0.006653,0.956095,,,,3.303612,-0.000634,0.750535,3.477046,0.013168,0.931743,3.170505,0.007461,1.187492
544,1.511111,,,,,,,,-0.003523,0.001398,0.004809,-0.999981,3.318004,0.007001,0.956268,,,,3.304706,0.002626,0.748835,3.477105,0.013325,0.931851,3.170447,0.007397,1.187474
545,1.513889,,,,,,,,-0.003797,0.001342,0.005575,-0.999976,3.318093,0.007011,0.956196,,,,3.304953,0.001986,0.749463,3.476813,0.013363,0.931839,3.170676,0.007344,1.187141
546,1.516667,,,,,,,,-0.002874,0.000884,0.004510,-0.999985,3.318027,0.006583,0.956023,3.176610,0.006920,0.942891,3.303587,-0.000566,0.750522,3.478045,0.011880,0.931569,3.170554,0.007264,1.187432
547,1.519444,,,,,,,,-0.003105,0.001082,0.005888,-0.999977,3.318035,0.006348,0.956148,3.176409,0.007163,0.942950,3.303703,-0.000583,0.750521,3.478076,0.011216,0.931759,3.170543,0.007377,1.187294
548,1.522222,,,,,,,,-0.002601,0.000821,0.003604,-0.999990,3.317985,0.006687,0.956023,3.176383,0.007159,0.942971,3.303588,-0.000578,0.750504,3.476897,0.013454,0.931798,3.170539,0.007366,1.187326
549,1.525000,,,,,,,,-0.001750,0.000528,0.003620,-0.999992,3.317639,0.006834,0.956011,3.176366,0.007079,0.942976,3.303610,-0.000556,0.750502,3.475878,0.014030,0.931633,3.170509,0.007437,1.187355
550,1.527778,,,,,,,,-0.002419,0.000617,0.003832,-0.999990,3.317897,0.006658,0.955997,3.176432,0.007319,0.942945,3.303563,-0.000644,0.750533,3.477895,0.012150,0.931453,3.170463,0.007532,1.187453
551,1.530556,,,,,,,,-0.000924,0.000068,0.001935,-0.999998,3.317505,0.006496,0.956092,3.176372,0.007130,0.942975,3.303683,-0.000585,0.750468,3.476162,0.013863,0.931445,3.170405,0.007411,1.187383
552,1.533333,,,,,,,,-0.002095,0.000689,0.004612,-0.999987,3.317788,0.006110,0.956273,3.176397,0.007223,0.942914,3.303645,-0.000633,0.750457,3.477798,0.011336,0.931747,3.170450,0.007394,1.187350
553,1.536111,,,,,,,,-0.003013,0.000728,0.004045,-0.999987,3.317921,0.006665,0.956018,,,,3.303579,-0.000612,0.750439,3.477927,0.012118,0.931516,3.170444,0.007491,1.187402
554,1.538889,,,,,,,,-0.003931,0.001327,0.005134,-0.999978,3.318022,0.006971,0.955933,,,,3.304782,0.002631,0.748761,3.475810,0.014049,0.931555,3.170436,0.007367,1.187309
555,1.541667,,,,,,,,-0.003336,0.001275,0.005650,-0.999978,3.318126,0.006582,0.955981,,,,3.304791,0.002874,0.748607,3.478175,0.011537,0.931656,3.170488,0.007379,1.187303
556,1.544444,,,,,,,,-0.002748,0.000667,0.003747,-0.999989,3.317870,0.006623,0.955988,3.176425,0.007204,0.942951,3.303561,-0.000514,0.750529,3.477869,0.012158,0.931464,3.170430,0.007308,1.187299
557,1.547222,,,,,,,,-0.002672,0.000795,0.003739,-0.999989,3.317990,0.006629,0.956026,,,,3.303605,-0.000553,0.750520,3.477112,0.013226,0.931749,3.170475,0.007310,1.187273
558,1.550000,,,,,,,,-0.003131,0.000699,0.004509,-0.999985,3.317960,0.006645,0.956044,,,,3.304994,0.002027,0.749397,3.477969,0.011955,0.931534,3.170549,0.007362,1.187357
559,1.552778,,,,,,,,-0.002754,0.000699,0.003975,-0.999988,3.317905,0.006671,0.955977,3.176488,0.007758,0.942933,3.304728,0.002617,0.748874,3.477908,0.012134,0.931463,3.170512,0.007361,1.187282
560,1.555556,,,,,,,,-0.002591,0.000615,0.003835,-0.999989,3.317852,0.006566,0.955977,,,,3.304811,0.002898,0.748647,3.477850,0.012065,0.931434,3.170367,0.007409,1.187356
561,1.558333,,,,,,,,-0.002713,0.001029,0.003609,-0.999989,3.317850,0.006642,0.955848,,,,3.303604,-0.000650,0.750468,3.476038,0.013909,0.931483,3.172454,0.006802,1.185992
562,1.561111,,,,,,,,-0.002782,0.000761,0.003943,-0.999988,3.317935,0.006612,0.956079,,,,3.303601,-0.000523,0.750506,3.476984,0.013212,0.931758,3.172446,0.006745,1.186063
563,1.563889,,,,,,,,-0.001412,0.000338,0.002571,-0.999996,3.317664,0.006404,0.956171,3.176427,0.007029,0.942989,3.303514,-0.000672,0.750626,3.477115,0.013110,0.931761,3.170396,0.007477,1.187375
564,1.566667,,,,,,,,-0.002698,0.000715,0.003422,-0.999990,3.317830,0.006777,0.956139,,,,3.304930,0.002046,0.749402,3.477828,0.012414,0.931630,3.172429,0.006726,1.185973
565,1.569444,,,,,,,,-0.004302,0.001358,0.006891,-0.999966,3.318126,0.006678,0.956380,,,,3.304940,0.001917,0.749438,3.478191,0.011283,0.932092,3.170487,0.007413,1.187431
566,1.572222,,,,,,,,-0.003506,0.001165,0.006124,-0.999974,3.318146,0.006308,0.956174,3.176363,0.007166,0.942932,3.303548,-0.000615,0.750542,3.478195,0.011120,0.931816,3.170557,0.007349,1.187400
567,1.575000,,,,,,,,-0.002451,0.001038,0.004099,-0.999988,3.317848,0.006806,0.955970,3.176334,0.007281,0.942917,3.304971,0.001878,0.749461,3.475851,0.014024,0.931559,3.170531,0.007410,1.187300
568,1.577778,,,,,,,,-0.003195,0.001334,0.006094,-0.999975,3.317967,0.006559,0.956052,,,,3.303620,-0.000501,0.750507,3.478024,0.011364,0.931745,3.170546,0.007395,1.187348
569,1.580556,,,,,,,,-0.004081,0.001498,0.005861,-0.999973,3.318125,0.006913,0.955896,3.176433,0.006988,0.942898,3.304901,0.001851,0.749436,3.478187,0.011836,0.931651,3.170527,0.007300,1.187253
570,1.583333,,,,,,,,-0.002801,0.001200,0.004764,-0.999984,3.317974,0.006757,0.955972,,,,3.303569,-0.000585,0.750521,3.478010,0.011969,0.931618,3.170550,0.007396,1.187340
571,1.586111,,,,,,,,-0.002646,0.000629,0.003898,-0.999989,3.317825,0.006680,0.955966,,,,3.303614,-0.000617,0.750571,3.477824,0.012162,0.931429,3.170495,0.007340,1.187418
572,1.588889,,,,,,,,-0.002593,0.000706,0.003751,-0.999989,3.317863,0.006759,0.955968,,,,3.303574,-0.000688,0.750623,3.477865,0.012286,0.931454,3.170462,0.007348,1.187345
573,1.591667,,,,,,,,-0.002925,0.001056,0.005370,-0.999981,3.317976,0.006395,0.956129,3.176332,0.007241,0.943086,3.303657,-0.000544,0.750452,3.478012,0.011419,0.931730,3.170395,0.007394,1.187396
574,1.594444,,,,,,,,-0.003271,0.000531,0.004597,-0.999984,3.317836,0.006760,0.955909,3.176350,0.007163,0.943039,3.304671,0.002457,0.748912,3.477838,0.012049,0.931347,3.170566,0.007293,1.187242
575,1.597222,,,,,,,,-0.003134,0.001023,0.004694,-0.999984,3.318079,0.006462,0.956191,,,,3.303601,-0.000588,0.750556,3.478384,0.012051,0.932418,3.170368,0.007395,1.187481
576,1.600000,,,,,,,,-0.003559,0.001325,0.005248,-0.999979,3.318081,0.006933,0.956169,,,,3.304714,0.002646,0.748638,3.477105,0.013216,0.931795,3.170503,0.007435,1.187410
577,1.602778,,,,,,,,-0.003467,0.001442,0.005510,-0.999978,3.318061,0.006865,0.956187,,,,3.304700,0.002403,0.748833,3.476957,0.013131,0.931862,3.170467,0.007500,1.187370
578,1.605556,,,,,,,,-0.001894,0.000278,0.002809,-0.999994,3.317583,0.006740,0.956016,,,,3.303486,-0.000710,0.750559,3.475868,0.014121,0.931453,3.170460,0.007377,1.187401
579,1.608333,,,,,,,,-0.002468,0.000443,0.003641,-0.999990,3.317746,0.006625,0.956086,,,,3.303584,-0.000548,0.750544,3.476958,0.013148,0.931717,3.170557,0.007331,1.187358
580,1.611111,,,,,,,,-0.002694,0.000687,0.004125,-0.999988,3.317902,0.006588,0.955950,,,,3.303603,-0.000656,0.750460,3.477907,0.012000,0.931431,3.170545,0.007339,1.187284
581,1.613889,,,,,,,,-0.004126,0.001268,0.005648,-0.999975,3.318048,0.006988,0.955783,3.176497,0.006978,0.942905,3.306841,0.000777,0.749261,3.475945,0.013868,0.931395,3.170544,0.007320,1.187238
582,1.616667,,,,,,,,-0.000723,0.000201,0.002877,-0.999996,3.317449,0.006538,0.955991,3.176452,0.007028,0.942946,3.303588,-0.000601,0.750537,3.476131,0.013588,0.931405,3.170388,0.007457,1.187335
583,1.619444,,,,,,,,-0.002218,0.000236,0.003047,-0.999993,3.317638,0.006607,0.955972,3.176407,0.007142,0.942887,3.303598,-0.000668,0.750453,3.476062,0.013769,0.931289,3.170501,0.007347,1.187394
584,1.622222,,,,,,,,-0.002578,0.000654,0.003660,-0.999990,3.317866,0.006648,0.956016,,,,3.303609,-0.000670,0.750522,3.477864,0.012202,0.931485,3.170499,0.007372,1.187314
585,1.625000,,,,,,,,-0.001328,0.000377,0.002816,-0.999995,3.317727,0.006341,0.956127,,,,3.303597,-0.000753,0.750563,3.477021,0.013042,0.931741,3.170511,0.007307,1.187350
586,1.627778,,,,,,,,-0.002596,0.001118,0.003978,-0.999988,3.317978,0.006735,0.956009,3.176357,0.007015,0.942985,3.305039,0.001857,0.749374,3.476789,0.013400,0.931806,3.170470,0.007304,1.187335
587,1.630556,,,,,,,,-0.002717,0.001202,0.004452,-0.999986,3.317994,0.006731,0.955969,,,,3.303588,-0.000542,0.750480,3.478027,0.012038,0.931615,3.170483,0.007445,1.187354
588,1.633333,,,,,,,,-0.002689,0.001001,0.004471,-0.999986,3.317910,0.006711,0.955995,,,,3.304686,0.002773,0.748727,3.476989,0.013175,0.931769,3.170489,0.007398,1.187378
589,1.636111,,,,,,,,-0.002738,0.000690,0.003915,-0.999988,3.317860,0.006725,0.956003,3.176392,0.007158,0.942889,3.303568,-0.000577,0.750491,3.477862,0.012206,0.931486,3.170435,0.007407,1.187358
590,1.638889,,,,,,,,-0.004074,0.001618,0.005599,-0.999975,3.318292,0.006935,0.956048,3.176391,0.006919,0.942918,3.306853,0.000631,0.749367,3.477056,0.013282,0.931793,3.170454,0.007462,1.187277
591,1.641667,,,,,,,,-0.000936,0.000044,0.001900,-0.999998,3.317472,0.006498,0.956128,,,,3.303557,-0.000582,0.750558,3.476094,0.013880,0.931567,3.170543,0.007305,1.187280
592,1.644444,,,,,,,,-0.000833,0.000013,0.001756,-0.999998,3.317479,0.006494,0.956107,,,,3.303598,-0.000651,0.750533,3.476042,0.013932,0.931450,3.170420,0.007456,1.187308
593,1.647222,,,,,,,,-0.002748,0.000625,0.003621,-0.999990,3.317856,0.006709,0.956024,3.176407,0.007232,0.942935,3.303540,-0.000490,0.750579,3.477852,0.012285,0.931487,3.170510,0.007283,1.187289
594,1.650000,,,,,,,,-0.003127,0.001037,0.004613,-0.999984,3.318101,0.006728,0.956099,3.176428,0.007021,0.942967,3.304789,0.002940,0.748663,3.478128,0.012004,0.931698,3.170483,0.007489,1.187419
595,1.652778,,,,,,,,-0.003061,0.001049,0.004184,-0.999986,3.318100,0.006650,0.956035,3.176447,0.007133,0.942960,3.303638,-0.000635,0.750477,3.478123,0.012061,0.931637,3.170491,0.007287,1.187327
596,1.655556,,,,,,,,-0.004779,0.001351,0.007342,-0.999961,3.318200,0.006662,0.956142,3.176405,0.007193,0.942876,3.304969,0.002073,0.749273,3.478269,0.011145,0.931857,3.170591,0.007358,1.187318
597,1.658333,,,,,,,,-0.002381,0.000791,0.003372,-0.999991,3.317935,0.006707,0.956047,,,,3.303594,-0.000700,0.750492,3.476890,0.013527,0.931876,3.170550,0.007342,1.187341
598,1.661111,,,,,,,,-0.002946,0.001135,0.005326,-0.999981,3.317963,0.006398,0.956137,3.176358,0.007147,0.942903,3.303592,-0.000646,0.750489,3.478002,0.011437,0.931763,3.170430,0.007316,1.187279
599,1.663889,,,,,,,,-0.003049,0.001015,0.005740,-0.999978,3.317974,0.006360,0.956160,3.176413,0.007206,0.942966,3.303631,-0.000678,0.750621,3.470419,0.015160,0.934402,3.170564,0.007342,1.187370
600,1.666667,,,,,,,,-0.002652,0.000783,0.003935,-0.999988,3.317909,0.006736,0.955983,,,,3.303614,-0.000651,0.750569,3.477916,0.012206,0.931495,3.170494,0.007384,1.187316
601,1.669444,,,,,,,,-0.003168,0.001150,0.006048,-0.999976,3.317970,0.006378,0.956118,,,,3.303603,-0.000546,0.750525,3.478017,0.011197,0.931751,3.170401,0.007415,1.187325
602,1.672222,,,,,,,,-0.002888,0.000801,0.004202,-0.999987,3.317882,0.006735,0.956048,,,,3.303610,-0.000559,0.750614,3.477893,0.012132,0.931568,3.170396,0.007445,1.187410
603,1.675000,,,,,,,,-0.002509,0.000729,0.003658,-0.999990,3.317856,0.006709,0.955994,3.176541,0.007987,0.942990,3.303616,-0.000672,0.750549,3.477857,0.012261,0.931487,3.170478,0.007334,1.187331
604,1.677778,,,,,,,,-0.004358,0.001052,0.005528,-0.999975,3.317902,0.007129,0.955817,,,,3.305089,0.002839,0.748566,3.476173,0.013835,0.931475,3.170495,0.007354,1.187338
605,1.680556,,,,,,,,-0.000739,0.000093,0.002046,-0.999998,3.317469,0.006501,0.956099,3.176282,0.007193,0.943005,3.303632,-0.000634,0.750589,3.475958,0.013917,0.931465,3.170459,0.007381,1.187396
606,1.683333,,,,,,,,-0.001109,-0.000146,0.002664,-0.999996,3.317467,0.006408,0.955987,3.176370,0.007085,0.942902,3.304793,0.002665,0.748727,3.477414,0.012209,0.931183,3.170506,0.007540,1.187442
607,1.686111,,,,,,,,-0.000782,0.000107,0.002145,-0.999997,3.317475,0.006475,0.956051,3.176398,0.007208,0.942916,3.303627,-0.000674,0.750493,3.475909,0.013881,0.931461,3.170416,0.007562,1.187368
608,1.688889,,,,,,,,-0.002658,0.000826,0.003592,-0.999990,3.317964,0.006551,0.956025,3.176409,0.007042,0.943027,3.303665,-0.000671,0.750523,3.477085,0.013188,0.931720,3.170488,0.007235,1.187445
609,1.691667,,,,,,,,-0.002753,0.001063,0.004034,-0.999988,3.318115,0.006688,0.955981,3.176448,0.007034,0.942966,3.303623,-0.000696,0.750549,3.478137,0.012131,0.931583,3.170523,0.007349,1.187333
610,1.694444,,,,,,,,-0.002550,0.000877,0.003772,-0.999989,3.317976,0.006687,0.956022,,,,3.303673,-0.000616,0.750578,3.476892,0.013368,0.931778,3.170578,0.007277,1.187232
611,1.697222,,,,,,,,-0.002071,0.000280,0.003277,-0.999992,3.317692,0.006687,0.955983,,,,3.303623,-0.000653,0.750468,3.476035,0.013865,0.931360,3.170512,0.007292,1.187321
612,1.700000,,,,,,,,-0.001632,0.000829,0.003474,-0.999992,3.317436,0.006850,0.955931,,,,3.303573,-0.000672,0.750480,3.476025,0.013773,0.931409,3.170481,0.007299,1.187318
613,1.702778,,,,,,,,-0.002256,0.001950,0.006422,-0.999975,3.317686,0.006697,0.955944,,,,3.304900,0.001812,0.749443,3.477775,0.011351,0.931823,3.170376,0.007567,1.187358
614,1.705556,,,,,,,,-0.002863,0.001253,0.004367,-0.999986,3.318000,0.006774,0.955972,3.176379,0.007194,0.942882,3.304765,0.002621,0.748875,3.478035,0.012116,0.931636,3.170449,0.007433,1.187382
615,1.708333,,,,,,,,-0.003752,0.001670,0.005018,-0.999979,3.318228,0.006982,0.955995,,,,3.306935,0.000398,0.748995,3.477016,0.013439,0.931847,3.170374,0.007365,1.187424
616,1.711111,,,,,,,,-0.002753,0.001222,0.004473,-0.999986,3.317981,0.006707,0.955960,,,,3.303571,-0.000668,0.750568,3.478015,0.012009,0.931613,3.170426,0.007392,1.187263
617,1.713889,,,,,,,,-0.001997,0.000287,0.003135,-0.999993,3.317662,0.006725,0.956005,,,,3.303599,-0.000670,0.750507,3.476207,0.013858,0.931376,3.170508,0.007397,1.187364
618,1.716667,,,,,,,,-0.002481,0.000720,0.003458,-0.999991,3.317925,0.006685,0.956059,,,,3.303568,-0.000529,0.750585,3.476988,0.013393,0.931828,3.170494,0.007460,1.187389
619,1.719444,,,,,,,,-0.003059,0.001054,0.004537,-0.999985,3.318114,0.006609,0.955998,,,,3.303673,-0.000660,0.750498,3.478141,0.011907,0.931601,3.170496,0.007399,1.187238
620,1.722222,,,,,,,,-0.002598,0.000786,0.003853,-0.999989,3.317970,0.006688,0.955999,3.176405,0.007060,0.942963,3.303600,-0.000627,0.750463,3.477027,0.013367,0.931692,3.170463,0.007437,1.187305
621,1.725000,,,,,,,,-0.002326,0.000301,0.003401,-0.999992,3.317656,0.006687,0.956035,3.176380,0.007046,0.942878,3.303624,-0.000631,0.750492,3.476001,0.013882,0.931420,3.170474,0.007391,1.187408
622,1.727778,,,,,,,,-0.002581,0.000652,0.003595,-0.999990,3.317919,0.006599,0.955983,,,,3.303647,-0.000621,0.750513,3.477916,0.012175,0.931453,3.170554,0.007276,1.187271
623,1.730556,,,,,,,,-0.002768,0.000680,0.003615,-0.999989,3.317961,0.006645,0.956001,,,,3.303669,-0.000592,0.750493,3.477960,0.012224,0.931481,3.171159,0.007094,1.186579
624,1.733333,,,,,,,,-0.002947,0.001025,0.005803,-0.999978,3.318012,0.006299,0.956156,3.176321,0.007303,0.942922,3.307003,0.000377,0.749150,3.478051,0.011186,0.931747,3.172520,0.006725,1.186020
625,1.736111,,,,,,,,-0.002473,0.000752,0.003857,-0.999989,3.318018,0.006531,0.956031,,,,3.303659,-0.000664,0.750476,3.476989,0.013267,0.931774,3.172532,0.006976,1.185987
626,1.738889,,,,,,,,-0.002663,0.000690,0.003967,-0.999988,3.317979,0.006575,0.956045,3.176538,0.008119,0.942953,3.303557,-0.000727,0.750557,3.476991,0.013239,0.931776,3.170456,0.007430,1.187300
627,1.741667,,,,,,,,-0.002603,0.000700,0.003859,-0.999989,3.317924,0.006637,0.955991,3.176556,0.007650,0.942948,3.303642,-0.000669,0.750480,3.477927,0.012129,0.931475,3.170447,0.007428,1.187330
628,1.744444,,,,,,,,-0.003705,0.001381,0.005062,-0.999979,3.318069,0.006943,0.956201,3.176430,0.007086,0.942909,3.304719,0.002675,0.748760,3.476979,0.013311,0.931809,3.170452,0.007398,1.187319
629,1.747222,,,,,,,,-0.003006,0.000954,0.004012,-0.999987,3.318050,0.006690,0.956041,3.176289,0.007244,0.942956,3.303618,-0.000606,0.750441,3.478067,0.012153,0.931612,3.170446,0.007333,1.187362
630,1.750000,,,,,,,,-0.002803,0.000684,0.004121,-0.999987,3.317967,0.006560,0.956026,3.176362,0.006990,0.942956,3.303531,-0.000632,0.750552,3.477089,0.013014,0.931663,3.170535,0.007345,1.187374
631,1.752778,,,,,,,,-0.002714,0.000629,0.004213,-0.999987,3.317882,0.006608,0.955965,3.176368,0.007304,0.942964,3.303609,-0.000614,0.750609,3.477885,0.011992,0.931428,3.170506,0.007397,1.187309
632,1.755556,,,,,,,,-0.001900,0.000309,0.003230,-0.999993,3.317634,0.006695,0.956054,3.176539,0.006953,0.942953,3.303596,-0.000630,0.750485,3.475774,0.013981,0.931524,3.170572,0.007343,1.187301
633,1.758333,,,,,,,,-0.002727,0.000768,0.004036,-0.999988,3.317939,0.006642,0.955988,3.176416,0.007177,0.942923,3.304757,0.002667,0.748786,3.477947,0.012084,0.931496,3.170542,0.007356,1.187303
634,1.761111,,,,,,,,-0.001939,0.000386,0.002837,-0.999994,3.317673,0.006748,0.955989,3.176374,0.007265,0.942993,3.303661,-0.000639,0.750551,3.476045,0.014108,0.931385,3.170470,0.007421,1.187276
