,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,radar_group6,Unlabeled 1968,Unlabeled 1968,Unlabeled 1968,Unlabeled 1969,Unlabeled 1969,Unlabeled 1969,Unlabeled 1970,Unlabeled 1970,Unlabeled 1970,Unlabeled 1971,Unlabeled 1971,Unlabeled 1971,Unlabeled 1974,Unlabeled 1974,Unlabeled 1974,Unlabeled 1976,Unlabeled 1976,Unlabeled 1976,Unlabeled 1978,Unlabeled 1978,Unlabeled 1978,Unlabeled 1979,Unlabeled 1979,Unlabeled 1979,Unlabeled 1980,Unlabeled 1980,Unlabeled 1980,Unlabeled 1981,Unlabeled 1981,Unlabeled 1981,radar_group6:Marker1,radar_group6:Marker1,radar_group6:Marker1,radar_group6:Marker2,radar_group6:Marker2,radar_group6:Marker2,radar_group6:Marker3,radar_group6:Marker3,radar_group6:Marker3
,ID,"46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","46215594AE5011E97C158CA05683D95","112BA0","112BA0","112BA0","112BD0","112BD0","112BD0","112870","112870","112870","112BC0","112BC0","112BC0","112C20","112C20","112C20","112C40","112C40","112C40","112C60","112C60","112C60","112C70","112C70","112C70","112CB0","112CB0","112CB0","112CD0","112CD0","112CD0","112620","112620","112620","112650","112650","112650","18EEFB02AE5111E97C158CA05683D95","18EEFB02AE5111E97C158CA05683D95","18EEFB02AE5111E97C158CA05683D95"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4030,11.194444,0.001567,-0.000066,0.007123,0.999973,-5.066663,1.793428,-0.413446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970347,1.784503,-0.294675,-4.973063,1.784146,-0.532630,-5.257513,1.810919,-0.414290
4031,11.197222,0.001208,-0.001103,0.003586,0.999992,-5.066655,1.794228,-0.414362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970597,1.783856,-0.294975,-4.972853,1.785133,-0.532027,-5.256857,1.812589,-0.415701
4032,11.200000,-0.016299,0.000971,0.007581,0.999838,-5.066567,1.795902,-0.415606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971017,1.791454,-0.297832,-4.973034,1.784032,-0.533737,-5.257020,1.812540,-0.416460
4033,11.202778,0.000493,-0.000445,0.003292,0.999994,-5.066501,1.794381,-0.416209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.969972,1.783335,-0.297750,-4.973141,1.783573,-0.533515,-5.256840,1.812835,-0.417292
4034,11.205556,0.008098,-0.000131,0.003781,0.999960,-5.066585,1.794269,-0.416567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970067,1.783509,-0.297638,-4.972844,1.785907,-0.536223,-5.256715,1.811914,-0.417240
4035,11.208333,0.002710,0.000906,0.005839,0.999979,-5.066354,1.794461,-0.417136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.969684,1.785060,-0.297355,-4.972841,1.785874,-0.536688,-5.256557,1.811315,-0.417615
4036,11.211111,0.004244,-0.000764,0.006395,0.999970,-5.066831,1.793913,-0.418683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971339,1.784132,-0.299540,-4.972967,1.785820,-0.537140,-5.257071,1.811169,-0.419674
4037,11.213889,0.003814,-0.000717,0.006780,0.999970,-5.066809,1.793836,-0.419150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971281,1.784266,-0.299966,-4.973044,1.785651,-0.537819,-5.257085,1.811082,-0.420167
4038,11.216667,0.003026,-0.000968,0.006054,0.999977,-5.066901,1.793882,-0.419729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971170,1.784188,-0.300290,-4.973102,1.785653,-0.538226,-5.257084,1.811185,-0.420859
4039,11.219444,0.001886,-0.000887,0.006671,0.999976,-5.066811,1.794221,-0.420581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970521,1.785451,-0.302843,-4.972980,1.785657,-0.538045,-5.256882,1.811294,-0.421508
4040,11.222222,0.002650,-0.000758,0.006649,0.999974,-5.066892,1.793997,-0.420985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970582,1.785458,-0.303291,-4.973320,1.786004,-0.538722,-5.256940,1.811146,-0.421876
4041,11.225000,0.001288,-0.000562,0.005938,0.999981,-5.066729,1.793988,-0.421843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970160,1.785428,-0.302945,-4.972979,1.784369,-0.540689,-5.256875,1.811479,-0.422811
4042,11.227778,-0.000363,-0.000825,0.003713,0.999993,-5.066834,1.793945,-0.422647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970088,1.784991,-0.303284,-4.973160,1.784318,-0.541234,-5.257049,1.812108,-0.423972
4043,11.230556,0.001163,-0.000691,0.003429,0.999993,-5.066938,1.794068,-0.423370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970609,1.784920,-0.305142,-4.973289,1.784845,-0.542289,-5.257087,1.812248,-0.424485
4044,11.233333,-0.000482,-0.000732,0.003756,0.999993,-5.066989,1.794353,-0.423922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970542,1.785454,-0.304585,-4.973276,1.784840,-0.542684,-5.257057,1.812374,-0.424966
4045,11.236111,-0.001072,-0.000746,0.003237,0.999994,-5.066837,1.794249,-0.424673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970295,1.785791,-0.304757,-4.973330,1.784880,-0.542915,-5.256885,1.812434,-0.425716
4046,11.238889,-0.000422,-0.001639,0.003763,0.999992,-5.067023,1.793823,-0.425702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970748,1.783799,-0.307182,-4.973332,1.784767,-0.543482,-5.257149,1.811461,-0.427261
4047,11.241667,-0.001822,-0.001116,0.003338,0.999992,-5.066908,1.794086,-0.426432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970828,1.783533,-0.307137,-4.973209,1.784530,-0.544747,-5.257020,1.811883,-0.427844
4048,11.244444,0.003921,0.000385,0.012422,0.999915,-5.066941,1.792984,-0.426774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970822,1.783601,-0.307625,-4.973217,1.786888,-0.546196,-5.256583,1.806677,-0.425914
4049,11.247222,0.004855,0.001463,0.013682,0.999894,-5.067014,1.793135,-0.427702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.969882,1.783906,-0.310048,-4.973495,1.787642,-0.546941,-5.256572,1.806307,-0.426768
4050,11.250000,0.004850,-0.000576,0.007190,0.999962,-5.066983,1.794219,-0.428553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970135,1.784156,-0.310102,-4.973500,1.787623,-0.547331,-5.256923,1.810487,-0.429451
4051,11.252778,0.005913,-0.000120,0.007390,0.999955,-5.066980,1.794236,-0.429275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970302,1.784245,-0.311408,-4.973456,1.788438,-0.548305,-5.256919,1.810465,-0.429821
4052,11.255556,-0.008457,0.001043,0.010036,0.999913,-5.066937,1.795451,-0.430619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971081,1.790609,-0.313262,-4.973290,1.785433,-0.548755,-5.256690,1.811345,-0.430860
4053,11.258333,0.000079,-0.000632,0.006288,0.999980,-5.067055,1.794185,-0.430869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970551,1.785558,-0.311582,-4.973362,1.785164,-0.549619,-5.257055,1.811453,-0.431703
4054,11.261111,-0.000010,0.000069,0.007257,0.999974,-5.066955,1.793902,-0.431160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970582,1.785525,-0.312098,-4.973366,1.785072,-0.550120,-5.257081,1.811298,-0.432032
4055,11.263889,-0.000023,0.000260,0.007240,0.999974,-5.067006,1.793930,-0.431699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970334,1.785929,-0.312176,-4.973500,1.785058,-0.550741,-5.257060,1.811426,-0.432479
4056,11.266667,0.000746,-0.000083,0.007085,0.999975,-5.067106,1.793654,-0.432355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970922,1.785791,-0.314597,-4.973387,1.785060,-0.550617,-5.256882,1.811368,-0.433119
4057,11.269444,0.002995,-0.000780,0.007789,0.999965,-5.067282,1.793612,-0.433145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970952,1.784778,-0.314249,-4.973482,1.784982,-0.551416,-5.257546,1.809726,-0.434257
4058,11.272222,0.002360,-0.001002,0.008457,0.999961,-5.067366,1.793538,-0.433818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970621,1.784931,-0.314900,-4.973320,1.784808,-0.551747,-5.257651,1.809396,-0.435037
4059,11.275000,0.001142,0.000300,0.009370,0.999955,-5.067167,1.793247,-0.434706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970550,1.783409,-0.315918,-4.973549,1.784607,-0.552835,-5.257483,1.808755,-0.435473
4060,11.277778,0.000359,0.001372,0.006706,0.999977,-5.067119,1.793493,-0.435300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970565,1.783376,-0.316357,-4.973996,1.788669,-0.555482,-5.257351,1.810013,-0.435686
4061,11.280556,0.000987,0.000299,0.013106,0.999914,-5.067147,1.792772,-0.436283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970623,1.784997,-0.318185,-4.973411,1.785194,-0.554015,-5.257048,1.806820,-0.436670
4062,11.283333,0.003863,0.000874,0.014052,0.999893,-5.067159,1.793067,-0.437167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970358,1.785109,-0.319281,-4.973936,1.788112,-0.556342,-5.257042,1.806803,-0.437109
4063,11.286111,0.001371,-0.000711,0.005462,0.999984,-5.067199,1.794639,-0.438172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970571,1.784907,-0.320152,-4.973598,1.787790,-0.556775,-5.256624,1.811453,-0.438998
4064,11.288889,0.002312,-0.000163,0.006667,0.999975,-5.067211,1.794326,-0.438563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970337,1.785700,-0.318705,-4.973656,1.786418,-0.557603,-5.257097,1.810626,-0.439330
4065,11.291667,0.002464,-0.000358,0.005524,0.999982,-5.067290,1.794019,-0.439425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970698,1.784359,-0.320302,-4.973657,1.786123,-0.558524,-5.257579,1.811380,-0.440310
4066,11.294444,0.001252,0.001006,0.007358,0.999972,-5.067062,1.793869,-0.439713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.969862,1.785771,-0.320243,-4.973807,1.786053,-0.559154,-5.257165,1.811170,-0.440654
4067,11.297222,0.001975,0.000365,0.007972,0.999966,-5.067020,1.793471,-0.440342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970317,1.784541,-0.321455,-4.973549,1.784293,-0.558279,-5.256897,1.811092,-0.441283
4068,11.300000,0.001220,0.000781,0.008068,0.999966,-5.067033,1.793578,-0.441020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970491,1.787303,-0.323947,-4.973585,1.784237,-0.558715,-5.256958,1.811163,-0.441711
4069,11.302778,0.002248,0.000616,0.011655,0.999929,-5.067156,1.793759,-0.441918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970994,1.784156,-0.324093,-4.973662,1.785829,-0.560275,-5.256279,1.806795,-0.441141
4070,11.305556,-0.000355,0.000308,0.010092,0.999949,-5.067040,1.794170,-0.442594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971011,1.785540,-0.322926,-4.973670,1.785836,-0.560668,-5.257379,1.809400,-0.443410
4071,11.308333,-0.001013,0.000804,0.010332,0.999946,-5.067040,1.794198,-0.443244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970820,1.787207,-0.325685,-4.973616,1.785581,-0.561994,-5.257386,1.809336,-0.443893
4072,11.311111,-0.003329,0.001373,0.007074,0.999969,-5.067217,1.793973,-0.444002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970978,1.786968,-0.326229,-4.973889,1.784473,-0.563142,-5.257462,1.810348,-0.444519
4073,11.313889,-0.003282,0.000345,0.006469,0.999974,-5.067259,1.793668,-0.444807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970985,1.787009,-0.326798,-4.973867,1.784385,-0.563601,-5.257482,1.810272,-0.445714
4074,11.316667,-0.001531,-0.000139,0.004662,0.999988,-5.067369,1.794188,-0.445510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971474,1.790014,-0.328843,-4.973793,1.784405,-0.563448,-5.257530,1.811483,-0.446539
4075,11.319444,0.003115,0.000080,0.005450,0.999980,-5.067438,1.795022,-0.446853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970177,1.786078,-0.326900,-4.973909,1.788238,-0.565558,-5.257430,1.812181,-0.447847
4076,11.322222,0.002451,0.001291,0.014219,0.999895,-5.067015,1.793342,-0.446837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970148,1.786166,-0.327248,-4.973899,1.787719,-0.566220,-5.255827,1.806972,-0.445866
4077,11.325000,0.000907,-0.000315,0.005778,0.999983,-5.067246,1.793745,-0.447799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970587,1.784541,-0.328860,-4.973455,1.785484,-0.566661,-5.257600,1.811112,-0.448678
4078,11.327778,0.002382,0.000079,0.006350,0.999977,-5.067297,1.793925,-0.448389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970596,1.784397,-0.329340,-4.973593,1.785425,-0.567286,-5.257596,1.811132,-0.449068
4079,11.330556,0.000560,0.000181,0.008001,0.999968,-5.067337,1.793724,-0.448906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970983,1.785343,-0.329808,-4.973577,1.785375,-0.567676,-5.257400,1.811195,-0.449711
4080,11.333333,0.002189,-0.000089,0.008746,0.999959,-5.067223,1.793558,-0.449335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970664,1.785192,-0.330253,-4.973565,1.785489,-0.567709,-5.257025,1.807768,-0.449835
4081,11.336111,0.001759,-0.000106,0.008951,0.999958,-5.067129,1.793511,-0.449857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970835,1.785516,-0.330419,-4.973406,1.785439,-0.567953,-5.256822,1.807504,-0.450511
4082,11.338889,-0.001007,0.000375,0.009891,0.999951,-5.067321,1.793661,-0.450859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970879,1.787448,-0.333938,-4.973362,1.785294,-0.568666,-5.257653,1.808967,-0.451672
4083,11.341667,-0.006765,-0.000891,0.004895,0.999965,-5.067545,1.794329,-0.452392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970922,1.787414,-0.334364,-4.973584,1.784032,-0.570539,-5.257656,1.810877,-0.452976
4084,11.344444,-0.004545,-0.000402,0.006916,0.999966,-5.067302,1.794696,-0.452727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971303,1.787809,-0.334707,-4.973837,1.784277,-0.571244,-5.257696,1.810614,-0.453345
4085,11.347222,-0.010085,0.000579,0.012949,0.999865,-5.067152,1.794119,-0.453183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971555,1.789593,-0.335733,-4.973857,1.784227,-0.571647,-5.256639,1.807789,-0.453624
4086,11.350000,-0.002739,0.000306,0.010191,0.999944,-5.066965,1.792973,-0.453458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970994,1.786943,-0.335667,-4.973896,1.784027,-0.571645,-5.256650,1.807542,-0.453999
4087,11.352778,-0.002995,0.000733,0.008296,0.999961,-5.066981,1.793092,-0.454003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971049,1.786700,-0.336604,-4.973826,1.783881,-0.571811,-5.256061,1.807775,-0.453799
4088,11.355556,0.003134,0.001262,0.012784,0.999913,-5.067448,1.793668,-0.455237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971217,1.786484,-0.337485,-4.973924,1.788112,-0.574642,-5.256059,1.807621,-0.454178
4089,11.358333,0.003321,0.001101,0.013452,0.999903,-5.067578,1.793674,-0.455924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971164,1.785701,-0.336617,-4.973653,1.785625,-0.574621,-5.258015,1.807630,-0.456316
4090,11.361111,0.002238,0.000658,0.013019,0.999913,-5.067487,1.793422,-0.456222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971121,1.785983,-0.336627,-4.973716,1.785641,-0.575080,-5.257911,1.807542,-0.456819
4091,11.363889,0.001470,-0.000785,0.004305,0.999989,-5.067512,1.794156,-0.457261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971069,1.784948,-0.338013,-4.973813,1.785779,-0.575757,-5.257434,1.811202,-0.457853
4092,11.366667,0.000836,-0.000261,0.005897,0.999982,-5.067579,1.794218,-0.457495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971244,1.785358,-0.338293,-4.973809,1.785689,-0.576112,-5.257425,1.810941,-0.458141
4093,11.369444,0.000308,-0.000334,0.007385,0.999973,-5.067372,1.793851,-0.458349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970755,1.785011,-0.339238,-4.973950,1.784733,-0.576886,-5.256576,1.810421,-0.458901
4094,11.372222,-0.000567,-0.000148,0.007372,0.999973,-5.067642,1.793106,-0.458967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971154,1.784109,-0.341012,-4.973990,1.784664,-0.577348,-5.257510,1.810373,-0.459715
4095,11.375000,-0.001444,-0.000219,0.008508,0.999963,-5.067560,1.793274,-0.459333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970963,1.784701,-0.340572,-4.973934,1.784999,-0.577321,-5.257936,1.808267,-0.459522
4096,11.377778,-0.000787,-0.000174,0.008163,0.999966,-5.067467,1.793189,-0.459910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970946,1.784606,-0.340944,-4.973869,1.784401,-0.578899,-5.257658,1.810185,-0.461120
4097,11.380556,0.000920,0.000497,0.009086,0.999958,-5.067424,1.793228,-0.460665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971050,1.785007,-0.341743,-4.973958,1.784990,-0.579954,-5.257397,1.807189,-0.461283
4098,11.383333,-0.002169,0.000365,0.008519,0.999961,-5.067394,1.793909,-0.461529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970945,1.785028,-0.342163,-4.973947,1.784894,-0.580303,-5.257514,1.810251,-0.462220
4099,11.386111,-0.002873,0.001020,0.008912,0.999956,-5.067261,1.793668,-0.461909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970966,1.785087,-0.342675,-4.974015,1.784987,-0.580424,-5.257272,1.811077,-0.463204
4100,11.388889,-0.002438,-0.000655,0.008603,0.999960,-5.067441,1.793882,-0.463162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971658,1.787103,-0.345357,-4.973992,1.785491,-0.580998,-5.257448,1.811514,-0.464054
4101,11.391667,-0.001525,-0.000659,0.004456,0.999989,-5.067493,1.794877,-0.463788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971519,1.787093,-0.345917,-4.973569,1.785587,-0.581947,-5.257431,1.811610,-0.464455
4102,11.394444,-0.000532,-0.000083,0.010721,0.999942,-5.067436,1.793517,-0.463966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971567,1.786984,-0.346323,-4.973548,1.785595,-0.582385,-5.257222,1.807422,-0.464619
4103,11.397222,-0.001748,0.000358,0.010543,0.999943,-5.067331,1.793436,-0.464517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971510,1.786986,-0.346677,-4.973564,1.784222,-0.583643,-5.257230,1.807418,-0.464979
4104,11.400000,-0.002473,0.000812,0.009975,0.999947,-5.067428,1.792910,-0.465304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971696,1.786807,-0.347276,-4.973874,1.784098,-0.584296,-5.257067,1.807025,-0.465666
4105,11.402778,-0.003782,0.000355,0.009562,0.999947,-5.067385,1.792612,-0.465772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971637,1.786701,-0.347598,-4.973884,1.784022,-0.584613,-5.257070,1.807037,-0.466102
4106,11.405556,-0.002855,-0.000089,0.008217,0.999962,-5.067601,1.792669,-0.466359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972468,1.786104,-0.348216,-4.973906,1.784009,-0.584752,-5.256733,1.807279,-0.465627
4107,11.408333,-0.002657,-0.000099,0.009272,0.999953,-5.067633,1.793097,-0.467111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971991,1.788952,-0.350221,-4.973954,1.785617,-0.586287,-5.256664,1.806897,-0.466317
4108,11.411111,0.000086,0.000090,0.010911,0.999940,-5.067832,1.793532,-0.467722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971631,1.786287,-0.347854,-4.974016,1.785604,-0.586658,-5.256980,1.806417,-0.467144
4109,11.413889,0.000315,0.000608,0.010759,0.999942,-5.067761,1.793339,-0.468289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971301,1.785373,-0.349168,-4.974051,1.785268,-0.587457,-5.257007,1.806351,-0.467523
4110,11.416667,0.002968,0.000386,0.008498,0.999959,-5.067771,1.794225,-0.469030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971260,1.785404,-0.349531,-4.974858,1.789340,-0.588588,-5.257299,1.810102,-0.469661
4111,11.419444,0.001293,0.000163,0.007056,0.999974,-5.067571,1.793547,-0.469425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971579,1.784623,-0.349985,-4.974221,1.785278,-0.588471,-5.257177,1.809563,-0.470292
4112,11.422222,-0.004351,0.000331,0.009358,0.999947,-5.067751,1.794322,-0.470325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971870,1.787838,-0.352778,-4.974208,1.785179,-0.588794,-5.257184,1.809381,-0.470671
4113,11.425000,-0.003094,-0.000362,0.010437,0.999941,-5.067908,1.794733,-0.470906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970539,1.785624,-0.351726,-4.974191,1.785215,-0.588847,-5.258255,1.809826,-0.472070
4114,11.427778,-0.005997,0.000173,0.007778,0.999952,-5.067941,1.794467,-0.471413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971886,1.788568,-0.354343,-4.974234,1.785226,-0.589226,-5.257613,1.812240,-0.472055
4115,11.430556,0.002001,-0.000442,0.009979,0.999948,-5.067414,1.793524,-0.471984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971122,1.784902,-0.354559,-4.973825,1.786522,-0.590762,-5.257449,1.808347,-0.472789
4116,11.433333,0.000639,0.000081,0.008482,0.999964,-5.067509,1.792903,-0.472724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971029,1.784034,-0.354737,-4.973918,1.784592,-0.591381,-5.257473,1.808313,-0.473205
4117,11.436111,0.000939,-0.000711,0.003217,0.999994,-5.067911,1.794562,-0.473784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971141,1.785277,-0.354187,-4.973880,1.784992,-0.592501,-5.257982,1.812475,-0.474584
4118,11.438889,-0.002095,-0.000643,0.002517,0.999995,-5.067758,1.794401,-0.474070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971277,1.785547,-0.354358,-4.974084,1.784904,-0.593093,-5.257997,1.812513,-0.474933
4119,11.441667,-0.001657,-0.000369,0.011058,0.999937,-5.067740,1.792711,-0.474386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971336,1.785540,-0.354777,-4.974108,1.784950,-0.593496,-5.257345,1.807595,-0.474568
4120,11.444444,-0.001948,-0.000472,0.007767,0.999968,-5.067859,1.793537,-0.475230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971130,1.784410,-0.355704,-4.973985,1.784933,-0.594016,-5.257544,1.810486,-0.476080
4121,11.447222,-0.001359,0.000201,0.008286,0.999965,-5.067666,1.793249,-0.475516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971099,1.784914,-0.356110,-4.973979,1.784885,-0.594403,-5.257541,1.810532,-0.476388
4122,11.450000,-0.001329,0.000261,0.008369,0.999964,-5.067710,1.793257,-0.476121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971051,1.785049,-0.356249,-4.973960,1.784894,-0.594813,-5.257825,1.810493,-0.477016
4123,11.452778,-0.001912,0.000868,0.008828,0.999959,-5.067470,1.793207,-0.476508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.970061,1.786168,-0.357178,-4.973907,1.784838,-0.594609,-5.257822,1.810189,-0.477287
4124,11.455556,-0.001408,0.000732,0.008907,0.999959,-5.067597,1.792811,-0.477219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971307,1.784805,-0.358221,-4.973765,1.784902,-0.594930,-5.257554,1.810045,-0.477931
4125,11.458333,-0.002102,0.000822,0.008407,0.999962,-5.067571,1.792788,-0.477729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971343,1.784797,-0.358589,-4.974156,1.783493,-0.597132,-5.257581,1.810210,-0.478334
4126,11.461111,0.003753,0.000201,0.007027,0.999968,-5.067546,1.793863,-0.478576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971154,1.783405,-0.359595,-4.974241,1.784969,-0.596579,-5.257379,1.810434,-0.478761
4127,11.463889,-0.000502,-0.000061,0.006114,0.999981,-5.067626,1.793695,-0.479490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971325,1.785439,-0.360011,-4.974373,1.783633,-0.597573,-5.257865,1.810578,-0.480216
4128,11.466667,-0.003434,-0.000547,0.008424,0.999959,-5.067868,1.794526,-0.480474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.972036,1.788509,-0.362775,-4.974064,1.785458,-0.599679,-5.257755,1.809445,-0.480927
4129,11.469444,0.002422,0.000084,0.008944,0.999957,-5.067776,1.794316,-0.480353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.971661,1.786193,-0.361031,-4.974092,1.785646,-0.599670,-5.257746,1.809423,-0.481215
