Format Version,1.23,Take Name,team6_final_trial_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 10.40.44.031 AM,Total Frames in Take,9988,Total Exported Frames,9988,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5274,14.650000,-0.003285,-0.016985,-0.021855,0.999611,1.295998,1.413814,2.947013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.388691,1.413731,2.978133,1.304261,1.414069,2.899761,1.196859,1.414376,2.961446
5275,14.652778,-0.006049,-0.017605,-0.023340,0.999554,1.295738,1.415585,2.947119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.392148,1.416506,2.979193,1.304083,1.414874,2.900004,1.195925,1.416910,2.959669
5276,14.655556,-0.009885,-0.015655,-0.026109,0.999488,1.295477,1.416734,2.946963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.392124,1.417255,2.978924,1.303455,1.415445,2.900007,1.195380,1.417990,2.960075
5277,14.658333,-0.000207,-0.017052,-0.021196,0.999630,1.294822,1.416595,2.946267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.388117,1.415378,2.978561,1.303247,1.416097,2.899916,1.195211,1.418869,2.959952
5278,14.661111,-0.007895,-0.014503,-0.025845,0.999530,1.295140,1.417872,2.945988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.388560,1.417494,2.977923,1.303074,1.416158,2.900322,1.195025,1.419734,2.959734
5279,14.663889,-0.007258,-0.013916,-0.019504,0.999687,1.294765,1.419157,2.945623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.387215,1.421160,2.976994,1.300807,1.415964,2.899113,1.195672,1.418758,2.960653
5280,14.666667,-0.009923,-0.014388,-0.023248,0.999577,1.294906,1.420585,2.945755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.387014,1.421741,2.976817,1.303054,1.417387,2.900360,1.195116,1.421790,2.959654
5281,14.669444,-0.007951,-0.013965,-0.024537,0.999570,1.294997,1.422473,2.945584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.391062,1.423471,2.977904,1.302416,1.419652,2.899589,1.194863,1.422606,2.959654
5282,14.672222,0.003141,-0.014577,-0.026900,0.999527,1.294792,1.422979,2.944571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.387093,1.422857,2.976209,1.302730,1.422716,2.898334,1.194357,1.425150,2.958032
5283,14.675000,0.014270,-0.013290,-0.021545,0.999578,1.293885,1.423525,2.944257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.386635,1.422925,2.975424,1.301329,1.425476,2.897808,1.194275,1.424123,2.959921
5284,14.677778,0.010149,-0.014274,-0.022029,0.999604,1.293498,1.425032,2.944052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.387187,1.424792,2.974986,1.301221,1.423960,2.898751,1.193524,1.426345,2.957754
5285,14.680556,0.010842,-0.014543,-0.021384,0.999607,1.293281,1.425745,2.944047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.386431,1.426132,2.975198,1.301046,1.424805,2.898583,1.193675,1.426804,2.957363
5286,14.683333,0.007737,-0.017373,-0.018003,0.999657,1.293517,1.427130,2.943995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.387863,1.427619,2.976574,1.301087,1.426205,2.899204,1.192231,1.425430,2.955935
5287,14.686111,-0.004856,-0.014588,-0.022645,0.999625,1.292601,1.428308,2.943367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.385363,1.428610,2.974161,1.300696,1.426174,2.898231,1.193079,1.429832,2.957987
5288,14.688889,-0.004152,-0.014582,-0.023105,0.999618,1.292763,1.429026,2.943304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.385186,1.429311,2.974006,1.301368,1.427577,2.899060,1.192892,1.430603,2.957802
5289,14.691667,0.010994,-0.013226,-0.032814,0.999314,1.292858,1.432064,2.943311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.385110,1.429573,2.973540,1.300424,1.433803,2.897465,1.192363,1.435548,2.957797
5290,14.694444,0.002060,-0.014308,-0.028633,0.999486,1.292499,1.433147,2.943226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384944,1.431306,2.973604,1.299085,1.433501,2.896234,1.193812,1.434055,2.958123
5291,14.697222,-0.000696,-0.014524,-0.029539,0.999458,1.291343,1.433067,2.942765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384448,1.430832,2.973207,1.298666,1.433696,2.896003,1.192099,1.435653,2.955958
5292,14.700000,0.002418,-0.014527,-0.026652,0.999536,1.291356,1.433958,2.942575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384041,1.433117,2.973927,1.298401,1.434317,2.895665,1.190975,1.434131,2.955342
5293,14.702778,0.007329,-0.013538,-0.024023,0.999593,1.291317,1.434750,2.942256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384059,1.434104,2.973443,1.298115,1.435062,2.895460,1.190850,1.435212,2.955265
5294,14.705556,0.003376,-0.013072,-0.025358,0.999587,1.291263,1.436057,2.941741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384040,1.435398,2.972827,1.298442,1.435520,2.895391,1.192653,1.438988,2.955638
5295,14.708333,-0.009753,-0.014402,-0.021888,0.999609,1.291812,1.438370,2.942213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.387104,1.439393,2.974423,1.298562,1.437116,2.895510,1.192219,1.440163,2.955870
5296,14.711111,-0.020790,-0.015716,-0.021735,0.999424,1.291879,1.439671,2.942825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384525,1.441141,2.974270,1.298403,1.437857,2.895225,1.192343,1.441237,2.955447
5297,14.713889,-0.000348,-0.014073,-0.022594,0.999646,1.290764,1.440452,2.941878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384260,1.442398,2.973097,1.297826,1.439668,2.894448,1.191364,1.440820,2.956586
5298,14.716667,0.003220,-0.013681,-0.023264,0.999631,1.290526,1.441332,2.941827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.383148,1.440097,2.972040,1.297717,1.439848,2.897738,1.191114,1.441732,2.956334
5299,14.719444,0.008208,-0.015001,-0.021217,0.999629,1.290793,1.442968,2.941624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384332,1.443822,2.972690,1.298455,1.442348,2.894558,1.191063,1.442477,2.956057
5300,14.722222,0.000077,-0.013873,-0.027763,0.999518,1.290413,1.443672,2.941235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384121,1.444507,2.972499,1.298237,1.443058,2.894227,1.189726,1.446750,2.955897
5301,14.725000,-0.001241,-0.013037,-0.029778,0.999471,1.289769,1.443623,2.940690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.383071,1.441123,2.970335,1.298617,1.441229,2.896536,1.190727,1.446608,2.955077
5302,14.727778,-0.004202,-0.011309,-0.029230,0.999500,1.289094,1.445099,2.940319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.385682,1.446841,2.972795,1.296628,1.447104,2.894942,1.188883,1.448475,2.955313
5303,14.730556,-0.010043,-0.014369,-0.022417,0.999595,1.289551,1.448362,2.940430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.381435,1.448521,2.971345,1.297121,1.447124,2.893689,1.190783,1.451395,2.954410
5304,14.733333,-0.008411,-0.014348,-0.022165,0.999616,1.289686,1.449281,2.940386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.384325,1.449925,2.972350,1.296946,1.448511,2.892745,1.189504,1.451318,2.955626
5305,14.736111,-0.006656,-0.014736,-0.021578,0.999636,1.288625,1.449758,2.940029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.381031,1.449865,2.970920,1.296383,1.448226,2.893903,1.188157,1.450815,2.953338
5306,14.738889,0.000302,-0.013644,-0.018762,0.999731,1.288134,1.450436,2.939330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.381024,1.450166,2.970110,1.294414,1.451647,2.893105,1.188862,1.449591,2.954327
5307,14.741667,-0.002401,-0.012973,-0.022184,0.999667,1.288054,1.451496,2.939204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.380861,1.450626,2.969931,1.294266,1.452214,2.892939,1.187933,1.452167,2.952834
5308,14.744444,-0.009062,-0.014742,-0.025402,0.999528,1.287699,1.452653,2.939195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.380647,1.451523,2.969741,1.294307,1.450650,2.893927,1.189394,1.454692,2.954129
5309,14.747222,-0.005864,-0.016724,-0.026538,0.999491,1.287536,1.453344,2.939098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382903,1.453491,2.972807,1.294864,1.453165,2.891967,1.189016,1.455160,2.954073
5310,14.750000,-0.012465,-0.012823,-0.023001,0.999576,1.287531,1.454752,2.938603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.380156,1.456072,2.969169,1.294614,1.453887,2.891845,1.189011,1.456270,2.953798
5311,14.752778,-0.001139,-0.015410,-0.016721,0.999741,1.286655,1.454813,2.937809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.379718,1.456500,2.969036,1.294617,1.455221,2.891709,1.186256,1.453683,2.950642
5312,14.755556,-0.004242,-0.011640,-0.021073,0.999701,1.286396,1.456264,2.938177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.379511,1.457279,2.968798,1.294061,1.454916,2.893619,1.186836,1.457063,2.952662
5313,14.758333,-0.007847,-0.012166,-0.021538,0.999663,1.286515,1.457402,2.938231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.380694,1.457899,2.969821,1.293829,1.455646,2.893401,1.186651,1.457217,2.952911
5314,14.761111,-0.005991,-0.013493,-0.020061,0.999690,1.286541,1.459230,2.937972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.381959,1.460514,2.969858,1.293740,1.456311,2.893210,1.185868,1.460926,2.950942
5315,14.763889,-0.017026,-0.014654,-0.016857,0.999606,1.286252,1.460964,2.937775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.380245,1.464518,2.968904,1.293582,1.457089,2.893036,1.185598,1.461776,2.950707
5316,14.766667,-0.005095,-0.012787,-0.023322,0.999633,1.285789,1.461413,2.937278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.378158,1.459691,2.967791,1.293126,1.459842,2.890410,1.185641,1.463619,2.950823
5317,14.769444,0.004329,-0.015122,-0.011694,0.999808,1.285223,1.462390,2.936974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.377529,1.463320,2.967444,1.293168,1.462538,2.890844,1.184120,1.460372,2.950161
5318,14.772222,-0.008686,-0.013530,-0.020361,0.999663,1.285243,1.463828,2.936996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.377279,1.463935,2.967123,1.292712,1.462670,2.890282,1.185827,1.465878,2.950987
5319,14.775000,0.021007,-0.013268,-0.042793,0.998775,1.284515,1.461944,2.937131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.377157,1.456981,2.968227,1.290390,1.459634,2.890513,1.185115,1.464724,2.950008
5320,14.777778,0.000069,-0.013533,-0.018820,0.999731,1.284290,1.465251,2.936722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.377569,1.467246,2.967477,1.292555,1.462760,2.892072,1.184526,1.464569,2.950628
5321,14.780556,-0.001277,-0.013992,-0.019932,0.999703,1.283531,1.465797,2.935711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.378720,1.466665,2.968784,1.290587,1.466759,2.888672,1.182876,1.466624,2.949687
5322,14.783333,0.001913,-0.012292,-0.026555,0.999570,1.283086,1.466470,2.935085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.376500,1.466695,2.966426,1.290308,1.467560,2.888464,1.183357,1.467951,2.949404
5323,14.786111,-0.000358,-0.013861,-0.024785,0.999597,1.283095,1.467487,2.935212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.376429,1.468083,2.966439,1.290136,1.468261,2.888252,1.183132,1.468836,2.949257
5324,14.788889,0.001352,-0.018107,-0.013451,0.999745,1.282832,1.468415,2.935230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.376662,1.469406,2.968198,1.290133,1.468480,2.888461,1.182455,1.466941,2.947690
5325,14.791667,-0.004464,-0.015527,-0.018842,0.999692,1.282476,1.470267,2.935617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.376556,1.470168,2.967978,1.290024,1.469130,2.888642,1.183030,1.470611,2.949265
5326,14.794444,-0.009995,-0.014442,-0.021252,0.999620,1.282430,1.471560,2.935474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375140,1.472468,2.966750,1.290036,1.470313,2.888453,1.182863,1.471026,2.949255
5327,14.797222,-0.001473,-0.015255,-0.014874,0.999772,1.282647,1.472906,2.935171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.375834,1.475158,2.966236,1.289908,1.471413,2.887686,1.182822,1.471362,2.949429
5328,14.800000,0.009733,-0.013339,-0.016112,0.999734,1.281729,1.473214,2.933985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.374139,1.472226,2.964469,1.289030,1.474284,2.887490,1.181263,1.473048,2.948398
5329,14.802778,0.014443,-0.014387,-0.020654,0.999579,1.281598,1.474128,2.933613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.373943,1.472952,2.964319,1.289259,1.475898,2.887512,1.181693,1.474766,2.947137
5330,14.805556,0.007852,-0.016694,-0.018539,0.999658,1.281326,1.475695,2.933639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.374545,1.477710,2.964958,1.288411,1.476345,2.887010,1.181153,1.475823,2.946525
5331,14.808333,0.004642,-0.017960,-0.015251,0.999712,1.281282,1.476767,2.933737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.374617,1.478149,2.965595,1.288311,1.476721,2.887055,1.180857,1.476277,2.946344
5332,14.811111,0.006339,-0.013493,-0.022058,0.999646,1.280624,1.477266,2.933065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.373529,1.476025,2.964487,1.288371,1.476767,2.887742,1.180663,1.477069,2.946190
5333,14.813889,0.005596,-0.013163,-0.018347,0.999729,1.280205,1.477594,2.932442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.372734,1.478615,2.962844,1.288243,1.477434,2.887825,1.180077,1.477316,2.946024
5334,14.816667,0.011961,-0.011305,-0.018271,0.999698,1.279658,1.478729,2.932165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.372388,1.479165,2.962727,1.287709,1.478944,2.886357,1.179832,1.478256,2.945855
5335,14.819444,0.016003,-0.012887,-0.017511,0.999636,1.279489,1.479447,2.932332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.372185,1.479672,2.962551,1.287104,1.479534,2.888360,1.179828,1.478713,2.945518
5336,14.822222,0.019718,-0.013951,-0.013922,0.999611,1.279076,1.480984,2.932276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.372089,1.481023,2.962849,1.283649,1.483231,2.887841,1.179347,1.479082,2.945266
5337,14.825000,0.008631,-0.014982,-0.013686,0.999757,1.278930,1.482834,2.932383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.372982,1.485233,2.963423,1.285617,1.482576,2.887083,1.179396,1.484076,2.945415
5338,14.827778,0.001899,-0.016098,-0.010294,0.999816,1.278648,1.483171,2.931937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.373016,1.485748,2.963602,1.285948,1.483307,2.885361,1.178150,1.481484,2.944958
5339,14.830556,-0.003453,-0.016636,-0.010511,0.999800,1.278374,1.483720,2.931451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.373652,1.487106,2.964140,1.284652,1.480672,2.882953,1.177951,1.482367,2.945267
5340,14.833333,-0.002715,-0.014878,-0.019669,0.999692,1.278518,1.486205,2.931721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.373558,1.487948,2.963922,1.285668,1.484882,2.884307,1.178731,1.488125,2.945435
5341,14.836111,0.006609,-0.016353,-0.014814,0.999735,1.278050,1.486727,2.931390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.370629,1.489422,2.962617,1.285055,1.487333,2.884725,1.177402,1.484997,2.944700
5342,14.838889,0.000200,-0.015897,-0.012371,0.999797,1.277770,1.487379,2.931241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.373064,1.489121,2.964333,1.285281,1.486998,2.884873,1.177177,1.485604,2.944559
5343,14.841667,0.004909,-0.017005,-0.010309,0.999790,1.277299,1.487861,2.930958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.369698,1.489545,2.961650,1.284741,1.488168,2.884515,1.177092,1.486266,2.943859
5344,14.844444,-0.003180,-0.016851,-0.015537,0.999732,1.276607,1.490231,2.930804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.369704,1.490870,2.962104,1.284473,1.489020,2.884365,1.176854,1.489461,2.944423
5345,14.847222,0.000544,-0.015260,-0.018810,0.999707,1.276699,1.490992,2.930710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.369447,1.490812,2.962480,1.284159,1.489988,2.883966,1.177847,1.490543,2.945490
5346,14.850000,0.001435,-0.014589,-0.016953,0.999749,1.276454,1.491884,2.930640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.369253,1.491382,2.962201,1.284273,1.491191,2.884128,1.177660,1.491086,2.945324
5347,14.852778,-0.006674,-0.014301,-0.014159,0.999775,1.276053,1.493030,2.930560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.368870,1.495424,2.961394,1.283990,1.491650,2.884028,1.177309,1.492062,2.945137
5348,14.855556,-0.001253,-0.015387,-0.013378,0.999791,1.276024,1.494143,2.930251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.367880,1.497011,2.961527,1.283717,1.493448,2.882715,1.177033,1.492701,2.944990
5349,14.858333,0.001100,-0.014698,-0.015438,0.999772,1.275966,1.494870,2.930189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.368643,1.494080,2.962306,1.283521,1.495357,2.882752,1.177391,1.494279,2.945270
5350,14.861111,-0.000959,-0.012508,-0.010080,0.999871,1.275596,1.496035,2.929588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.367628,1.499684,2.959757,1.283607,1.496647,2.882647,1.176462,1.493696,2.944930
5351,14.863889,-0.003012,-0.011911,-0.012552,0.999846,1.275285,1.496793,2.929343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.368333,1.499147,2.959507,1.283239,1.497204,2.882551,1.177191,1.494937,2.944820
5352,14.866667,-0.011441,-0.011549,-0.018838,0.999690,1.275085,1.498116,2.928985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.368253,1.499843,2.959654,1.281904,1.496873,2.882412,1.175628,1.498638,2.943345
5353,14.869444,0.003215,-0.011964,-0.016163,0.999793,1.274704,1.499897,2.928774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.367253,1.500893,2.959220,1.281851,1.501266,2.882392,1.175329,1.498853,2.942898
5354,14.872222,-0.002165,-0.011350,-0.020635,0.999720,1.274125,1.500495,2.928329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.366365,1.502178,2.958861,1.281792,1.500672,2.881689,1.176103,1.501432,2.942634
5355,14.875000,0.002684,-0.010967,-0.020864,0.999719,1.273983,1.501025,2.928114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.366784,1.501693,2.959540,1.281353,1.501890,2.881477,1.175963,1.502012,2.942580
5356,14.877778,0.001444,-0.012517,-0.021537,0.999689,1.273284,1.501593,2.927594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.366474,1.502568,2.959443,1.279076,1.500225,2.880189,1.174329,1.502742,2.940817
5357,14.880556,0.003663,-0.012357,-0.018429,0.999747,1.273097,1.503121,2.927654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365504,1.504376,2.958256,1.281466,1.503608,2.880863,1.174258,1.503600,2.940812
5358,14.883333,0.001536,-0.012813,-0.017591,0.999762,1.272448,1.503791,2.926974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365641,1.505081,2.958673,1.278912,1.501273,2.879505,1.174012,1.504289,2.940421
5359,14.886111,0.004001,-0.011719,-0.016093,0.999794,1.272061,1.504424,2.926979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365455,1.504927,2.959107,1.278660,1.502292,2.879552,1.172168,1.505487,2.941700
